Time,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,others,therocktrading
2017-12-17 16:00:00 UTC,19168.0455066117,19048.5619019105,20745.6875442648,19545.318361425,19352.6160133869,19348.3211024393,19230.758033241,19079.4828530806,18940.1091786435,
2017-12-17 17:00:00 UTC,19145.1638610462,19073.0788123924,20787.8615615142,19520.2257065659,19313.5481601633,19352.6307543103,19193.326763285,19047.4888421053,18960.66760210075,
2017-12-17 18:00:00 UTC,18964.9489254408,18972.2876231026,20606.9971607516,19422.6289217907,19254.9985893644,19224.1204294479,19069.1170588235,18932.6690476191,18844.17873023115,
2017-12-17 19:00:00 UTC,18761.4997410621,18731.2038781013,20428.7501532312,19252.957853721,18965.6273977384,19048.5136329762,18894.8495070423,18744.1543212364,18607.154501670397,
2017-12-17 20:00:00 UTC,19096.7826348794,19050.7159015689,20834.0878371278,19468.2011672711,19374.2465393759,19411.6323572595,19185.4229787234,19036.3896095976,18722.5617685705,
2017-12-17 21:00:00 UTC,18918.0948652142,18917.2266920345,20704.9403928572,19423.2529499598,19208.6356474028,19283.3147280967,19093.6173684211,18800.9393564356,18641.8162400654,
2017-12-17 22:00:00 UTC,19235.0354125636,19110.8046090661,20902.6736921421,19622.3890050305,19374.7220111811,19462.1565688074,19201.8385714286,19073.1936344969,18830.31241737595,
2017-12-17 23:00:00 UTC,18964.3457545738,18924.7622104085,20669.2753741006,19355.2716956427,19248.5009749856,19232.7977402746,19097.5087704918,18960.7179104478,18691.507016072665,
2017-12-18 00:00:00 UTC,18532.1307010607,18438.4973645378,20207.5890273973,18766.1877341944,18879.3559209335,18716.5786085343,18385.8068717949,18556.005795053,18421.23847765565,18750.0133333333
2017-12-18 01:00:00 UTC,18242.7089006456,18100.8372539078,20049.1241272622,18536.6443297687,18468.5239983353,18374.3668322981,18279.2206478406,18376.381632082,18074.771649641603,18015.99
2017-12-18 02:00:00 UTC,18417.1375020967,18482.5525941597,20229.2334582441,18766.6104829187,18875.9075040346,18663.6014917492,18649.6595588235,18585.759931082,18322.4660076846,
2017-12-18 03:00:00 UTC,18437.150179513,18457.5870251715,20164.3179615385,18712.6313323635,18729.620330679,18633.8178301887,18596.1531746032,18498.4461460447,18292.8955129282,
2017-12-18 04:00:00 UTC,18719.2831202644,18709.9111116367,20443.4161498708,18952.6879423109,19098.6559763255,18925.4294396015,18889.95,18791.5856084656,18488.57960710425,
2017-12-18 05:00:00 UTC,18729.3106666991,18809.6670075046,20528.5185842697,19035.9233313203,19075.0056635595,18959.2402739726,18890.6609375,18794.6082730667,18485.7215244449,
2017-12-18 06:00:00 UTC,18873.9911441332,18905.9683104042,20762.5048393574,19107.8602542938,19124.3663214719,19094.0922774327,19036.7326666667,18987.0016149068,18638.974058941934,
2017-12-18 07:00:00 UTC,18728.4720905047,18848.2302255638,20670.3406627393,19014.6637493083,19052.9691136677,18993.5797815534,18985.1193548387,18930.6249017038,18658.857420489752,
2017-12-18 08:00:00 UTC,18746.3812106849,18815.7432917821,20660.2665561694,18977.9307106415,18970.400130388,18979.6556989247,18929.4939583333,18805.9375156838,18507.9516424715,19100.0
2017-12-18 09:00:00 UTC,18646.2745120601,18826.2390039841,20534.5652439024,18955.8728548773,18847.8104972806,18952.7376612903,18912.2763829787,18791.7761061947,18455.376062803203,
2017-12-18 10:00:00 UTC,18751.4030082655,18878.9474544479,20569.538657845,19044.4236962437,18883.0421754929,19047.4677350427,18957.1957142857,18817.2841717791,18656.43919831095,18900.01
2017-12-18 11:00:00 UTC,18988.536533151,19029.3970561596,20739.3605319149,19203.6526975169,19064.6230828887,19128.5913636364,19048.0035833333,19044.6097959183,18847.30277107095,
2017-12-18 12:00:00 UTC,18992.3067626455,19126.2824822972,20743.3555129959,19244.0132730209,19132.0756408159,19203.3583680555,19152.1752173913,19125.1762785636,18816.7147352994,
2017-12-18 13:00:00 UTC,18714.0907656389,18909.0324427481,20579.8244879171,18978.1048163905,18884.0974925633,18932.384172099,18887.76,18852.8069743589,18614.3754511069,18975.0
2017-12-18 14:00:00 UTC,18349.2542346207,18570.5695594714,20263.992462077,18659.5527593948,18585.4855775033,18593.5366764562,18558.58771875,18543.0093727469,18288.50436673235,
2017-12-18 15:00:00 UTC,18637.6659848732,18778.5568917852,20489.7633159269,18862.5130615165,18824.4317041999,18844.7739125432,18845.2264795918,18795.3541505791,18414.787938639365,
2017-12-18 16:00:00 UTC,18586.4166946244,18738.8778945357,20421.9132401525,18776.8600832518,18637.5540376214,18766.8927425516,18797.0198617512,18747.5469858156,18513.221458333348,18895.0
2017-12-18 17:00:00 UTC,18484.989526141,18561.4066470588,20301.5546980854,18643.5729887033,18575.3284247295,18572.3952600732,18574.3419512195,18554.1352322524,18401.557471058848,
2017-12-18 18:00:00 UTC,18347.2749248918,18446.298579457,20254.890174359,18524.4928096821,18424.0936491529,18450.9561631944,18450.5503398058,18484.706998557,18323.36661857505,
2017-12-18 19:00:00 UTC,18593.7369048515,18663.1104749512,20358.4272064777,18758.770018749,18585.6656254829,18677.0034166667,18660.8224213837,18634.6412387938,18521.03761212525,
2017-12-18 20:00:00 UTC,18601.2549729875,18658.1893025258,20377.0151266766,18740.5140827147,18486.8260512393,18684.8158264772,18585.4268701096,18621.6455717971,18565.03491013075,
2017-12-18 21:00:00 UTC,18666.3546615789,18714.0927740058,20370.9166262136,18822.91307921,18518.3453599367,18735.2760634921,18684.08248,18652.474,16796.646133173697,
2017-12-18 22:00:00 UTC,18634.7556390091,18689.2016341464,20345.0930801688,18791.0873789533,18447.9090648672,18740.6319886686,18682.4241549296,18620.0096866096,18572.3392327333,
2017-12-18 23:00:00 UTC,18877.0452875693,18895.655342933,20530.3419734659,19002.5557238713,18649.0397091453,18957.4634242641,18892.7243362832,18811.9177609429,18680.771898752748,18831.6666666667
2017-12-19 00:00:00 UTC,18781.6629944588,18905.5574378957,20510.2881015452,18941.2864144926,18615.3792437957,18924.794054945,18863.0223357664,18783.4743290548,18673.25931469295,
2017-12-19 01:00:00 UTC,18772.7530952272,18858.1853636769,20517.8733532934,18918.5062812293,18534.9814729556,18920.368803653,18819.6771428571,18737.4714953271,18661.08840264935,
2017-12-19 02:00:00 UTC,18697.6681340054,18805.4581314756,20515.1953781513,18848.0971090553,18488.8338046967,18823.9343992248,18760.62703125,18670.6094339622,18611.437064602098,
2017-12-19 03:00:00 UTC,18736.3352215664,18931.5276200275,20570.9712440191,18885.7852829098,18620.7808707049,18854.8441847206,18841.3936842105,18679.4893145162,18641.453624816102,19299.99
2017-12-19 04:00:00 UTC,18830.4798295774,18987.931116673,20706.9531589538,18993.077231365,18635.3138118819,18918.4929066986,18893.9471875,18833.1283963227,18657.92694873505,
2017-12-19 05:00:00 UTC,18765.1786090439,18893.2185015941,20594.6547519084,18946.4316360089,18645.7208068895,18848.4040282303,18832.2857333333,18807.4049568965,18679.269286953648,19199.99
2017-12-19 06:00:00 UTC,18668.995902379,18789.9860661269,20505.1386688312,18855.2416083277,18609.7443245342,18736.9231622364,18720.4486178862,18763.1402659069,18562.952404166652,19099.99
2017-12-19 07:00:00 UTC,18687.3021455501,18832.0462762148,20600.2347767857,18845.2185291764,18702.3597514153,18761.9071125265,18744.4533112583,18700.9666666665,18479.4513629886,18986.6666666667
2017-12-19 08:00:00 UTC,18717.2648507719,18878.9497356608,20684.8282679296,18886.9778547411,18746.5671507161,18846.688172043,18815.0632214765,18745.843187251,18595.1467132808,
2017-12-19 09:00:00 UTC,18522.6307144786,18679.8128774753,20603.1801562501,18741.8674207076,18612.5857320295,18645.5971189427,18660.6684713376,18702.176309795,18611.1468237074,18797.0
2017-12-19 10:00:00 UTC,18122.9982228619,18299.1047968893,20402.3651170568,18470.1485842128,18353.957120096,18297.8056837945,18278.6214673913,18411.7017423771,18134.7705132469,17818.335
2017-12-19 11:00:00 UTC,17816.1160411741,17981.2976393212,20228.5902214651,18130.8480997492,18008.0582066846,17961.388397272,17923.8982790698,18110.7403680982,17706.569148397102,18356.6566666667
2017-12-19 12:00:00 UTC,17819.1475204359,18045.8662057118,20210.1166977467,18159.0708976659,17959.8956692405,18006.5601658768,17973.4546571429,18024.4943385649,17776.1678256684,18200.0
2017-12-19 13:00:00 UTC,18000.0879387668,18179.9505281225,20224.3273678862,18313.7911320756,18248.1699035091,18169.1283356514,18093.0801520912,18200.8606831395,17842.255200359352,18245.0
2017-12-19 14:00:00 UTC,17617.4383284527,17944.6394350282,19962.5581629393,18035.0964873563,17969.6139713927,17846.6497383591,17748.5351388888,17932.2848400556,17624.79791518985,17950.0
2017-12-19 15:00:00 UTC,17611.2196463672,17990.3137155647,19877.0025045537,18098.8558178751,17971.2595679948,17974.0031650642,17804.5068876612,17902.8088827839,17631.2521661719,
2017-12-19 16:00:00 UTC,17944.8193704868,18232.6894285714,20153.9602094241,18292.0613111306,18135.8720700106,18266.432867215,18152.2679445728,18112.2563619228,18092.6338845847,17990.0
2017-12-19 17:00:00 UTC,18090.1110671911,18339.1460658915,20218.5944873502,18409.2549256161,18237.7971450396,18379.8765066667,18320.4695424836,18269.6838184931,18059.90770780565,
2017-12-19 18:00:00 UTC,18011.7597961956,18250.1772738336,20212.9810110804,18300.7036587702,18173.335565261,18251.2382429501,18213.0296508728,18189.4766587678,18080.582131852752,
2017-12-19 19:00:00 UTC,17804.1170675013,18020.8043154343,20017.6789663659,18113.340333544,17909.684429294,18027.6010934256,17982.0492207792,17990.3658835546,17911.379593942052,
2017-12-19 20:00:00 UTC,17539.2889988253,17767.6694918753,19829.5070769231,17845.5778504746,17751.8494840642,17767.31988228,17709.1546640316,17751.4292007552,17654.1445051441,17800.0
2017-12-19 21:00:00 UTC,16993.5610079765,17148.8179078717,19187.6384859386,17193.6403771063,17230.4943788219,17185.0326480568,17035.9081445523,17097.8842922374,17063.95075678245,17500.0
2017-12-19 22:00:00 UTC,17056.9396201733,17319.8969271406,19226.922851752,17501.225947993,17452.9776350563,17373.9001502463,17283.0350544662,17241.4617156015,17044.05881448415,17400.0
2017-12-19 23:00:00 UTC,17212.8185784629,17509.3619698996,19394.263299389,17666.694391762,17596.3264942268,17531.0725328265,17441.9943313954,17345.0013828239,17151.72580573115,17400.0
2017-12-20 00:00:00 UTC,16467.192564083,16639.86741885,18395.7691395909,16469.3415485825,16985.4707451614,16551.9020568196,16446.7917114094,16975.743787696,16352.990167640652,16621.44
2017-12-20 01:00:00 UTC,16220.0442896834,16450.9977255839,18326.7002486437,16357.6817492735,16365.917779429,16419.7655441891,16327.239916318,16390.7913455038,16208.135874968899,
2017-12-20 02:00:00 UTC,16630.1624995004,16884.7746949601,18746.1060162601,17023.5509870379,16850.1226830492,16881.2969034917,16827.8995366795,16665.9858003651,16486.674769557,
2017-12-20 03:00:00 UTC,16862.2639779437,17077.1746166902,18925.1755191693,17234.365306855,17293.8557421169,17101.8909646644,17037.338,16823.1811166876,16677.567780760248,
2017-12-20 04:00:00 UTC,16736.0523322481,16937.9597177419,18828.6038585209,17019.5888890553,16899.7678528105,16910.4371120163,16913.6911363636,16644.3208269525,16588.1288022153,
2017-12-20 05:00:00 UTC,16550.3961035974,16712.220736012,18645.9705826018,16862.9153789403,16549.1322465131,16717.7498156235,16665.8275961538,16503.7156325544,16521.42513544605,
2017-12-20 06:00:00 UTC,16100.4199391088,16285.5190328619,18123.5464564687,16360.5809477554,16196.6182434034,16258.747171301,16263.0872238806,15874.2160546541,16011.18776861625,16550.0
2017-12-20 07:00:00 UTC,16400.2394101233,16590.8419165329,18466.9423215357,16616.2761119631,16472.6819415027,16501.0338935436,16557.25640625,16154.1493872549,16341.31573472995,16550.0
2017-12-20 08:00:00 UTC,16631.2391194583,16909.2384935305,18678.4421921182,16815.4175613594,16755.7755997818,16701.379460301,16823.3696067416,16446.2320900321,16510.1275904156,
2017-12-20 09:00:00 UTC,16814.411469159,16996.254205363,18843.7966256157,16994.6204339897,17144.8755248104,16825.6776392962,16945.3226573427,16742.1659852821,16587.71832725645,16504.0
2017-12-20 10:00:00 UTC,17141.7206890818,17394.4406165985,19393.522445465,17327.6835101958,17490.6712134155,17209.5550224719,17183.2968,17019.8028331584,16927.653492764402,17541.6
2017-12-20 11:00:00 UTC,17197.4870208318,17399.8450902224,19356.0483978398,17352.616395656,17684.7358273565,17279.3279909267,17392.1339344262,17076.6260147602,17076.08137689545,17989.99
2017-12-20 12:00:00 UTC,17517.4343750423,17710.9173750438,19628.1655619047,17663.319664368,17861.2704005347,17636.6153787434,17743.7872222222,17373.1760381212,17437.7630939604,
2017-12-20 13:00:00 UTC,17186.8419896048,17536.5224133182,19375.4460415225,17462.3226141434,17487.4284647548,17403.1819978459,17466.2053420195,17319.0396205357,17376.1231465127,17300.0
2017-12-20 14:00:00 UTC,17105.3561601975,17418.1271932082,19195.7847905282,17313.6371991364,17276.7980158256,17322.6103211992,17274.6039851485,17090.6521508933,17156.6916326592,
