Time,bitcoin.co.id,bitfinex,bitflyer,bitstamp,coinbase,exmo,gemini,hitbtc,kraken,others
2017-12-18 12:00:00 UTC,25.066666666666666,116.08333333333333,114.61666666666666,79.18333333333334,117.2,31.7,9.6,33.6,48.46666666666667,84.45
2017-12-18 13:00:00 UTC,23.5,154.3,114.23333333333333,74.36666666666666,140.65,41.333333333333336,12.783333333333333,42.583333333333336,43.166666666666664,87.06666666666666
2017-12-18 14:00:00 UTC,30.633333333333333,245.23333333333332,160.23333333333332,139.16666666666666,267.3,52.083333333333336,34.05,40.516666666666666,59.28333333333333,122.7
2017-12-18 15:00:00 UTC,15.583333333333334,118.18333333333334,63.45,73.66666666666667,120.71666666666667,34.083333333333336,28.966666666666665,17.05,43.833333333333336,80.73333333333333
2017-12-18 16:00:00 UTC,18.183333333333334,134.55,60.45,77.73333333333333,128.25,42.166666666666664,21.816666666666666,23.5,47.6,89.44999999999997
2017-12-18 17:00:00 UTC,12.9,121.68333333333334,40.61666666666667,82.86666666666666,138.83333333333334,37.8,22.75,32.63333333333333,48.06666666666667,78.7
2017-12-18 18:00:00 UTC,11.85,115.86666666666666,50.766666666666666,94.9,198.88333333333333,46.95,38.4,17.466666666666665,63.11666666666667,95.99999999999999
2017-12-18 19:00:00 UTC,7.133333333333333,144.73333333333332,53.56666666666667,92.76666666666667,192.18333333333334,38.43333333333333,24.0,35.18333333333333,53.8,79.21666666666667
2017-12-18 20:00:00 UTC,8.1,125.21666666666667,60.61666666666667,110.0,219.63333333333333,47.05,22.283333333333335,34.8,53.016666666666666,86.96666666666667
2017-12-18 21:00:00 UTC,14.816666666666666,96.21666666666667,47.13333333333333,88.43333333333334,168.9,35.21666666666667,21.0,32.483333333333334,39.733333333333334,71.16666666666667
2017-12-18 22:00:00 UTC,10.65,112.86666666666666,57.15,83.4,226.8,31.25,29.416666666666668,37.3,40.05,77.10000000000001
2017-12-18 23:00:00 UTC,14.433333333333334,151.1,69.6,74.96666666666667,213.56666666666666,26.033333333333335,23.216666666666665,36.2,45.03333333333333,70.44999999999999
2017-12-19 00:00:00 UTC,20.733333333333334,142.58333333333334,66.48333333333333,53.35,131.15,15.083333333333334,15.166666666666666,23.2,34.516666666666666,56.166666666666664
2017-12-19 01:00:00 UTC,22.433333333333334,110.13333333333334,69.03333333333333,49.15,102.46666666666667,18.166666666666668,18.25,25.7,29.233333333333334,49.18333333333333
2017-12-19 02:00:00 UTC,24.2,136.9,54.233333333333334,56.93333333333333,111.95,17.233333333333334,17.2,22.75,26.416666666666668,43.93333333333333
2017-12-19 03:00:00 UTC,33.55,127.61666666666666,102.7,56.88333333333333,128.96666666666667,18.95,14.616666666666667,27.7,29.716666666666665,40.20000000000001
2017-12-19 04:00:00 UTC,26.466666666666665,115.35,73.41666666666667,56.15,105.15,27.966666666666665,13.933333333333334,37.55,32.56666666666667,39.199999999999996
2017-12-19 05:00:00 UTC,19.633333333333333,92.11666666666666,67.35,44.15,83.0,27.166666666666668,15.35,21.233333333333334,30.783333333333335,40.766666666666666
2017-12-19 06:00:00 UTC,14.916666666666666,81.26666666666667,96.65,44.833333333333336,123.05,31.066666666666666,18.183333333333334,20.0,36.71666666666667,48.50000000000001
2017-12-19 07:00:00 UTC,18.683333333333334,118.91666666666667,90.96666666666667,62.63333333333333,98.83333333333333,37.416666666666664,7.85,31.05,44.61666666666667,63.78333333333333
2017-12-19 08:00:00 UTC,15.666666666666666,100.88333333333334,69.65,60.36666666666667,95.15,32.7,4.65,28.283333333333335,49.63333333333333,62.383333333333326
2017-12-19 09:00:00 UTC,23.633333333333333,177.96666666666667,88.41666666666667,94.63333333333334,162.33333333333334,50.43333333333333,18.916666666666668,46.45,54.61666666666667,97.25
2017-12-19 10:00:00 UTC,48.93333333333333,337.8833333333333,187.95,199.08333333333334,286.25,63.166666666666664,42.166666666666664,78.03333333333333,72.16666666666667,132.0
2017-12-19 11:00:00 UTC,38.45,308.01666666666665,206.66666666666666,232.48333333333332,380.53333333333336,67.76666666666667,58.65,54.11666666666667,69.9,149.05
2017-12-19 12:00:00 UTC,28.166666666666668,176.75,161.73333333333332,134.55,205.01666666666668,39.583333333333336,42.2,21.25,66.86666666666666,114.15
2017-12-19 13:00:00 UTC,16.783333333333335,196.15,103.85,101.05,172.58333333333334,36.083333333333336,35.95,35.21666666666667,63.18333333333333,103.01666666666668
2017-12-19 14:00:00 UTC,16.283333333333335,232.55,130.96666666666667,115.28333333333333,248.93333333333334,31.2,37.583333333333336,38.983333333333334,69.16666666666667,126.36666666666665
2017-12-19 15:00:00 UTC,14.416666666666666,169.88333333333333,80.16666666666667,84.2,165.76666666666668,30.75,41.6,32.28333333333333,56.13333333333333,98.26666666666667
2017-12-19 16:00:00 UTC,9.966666666666667,188.7,94.46666666666667,90.06666666666666,165.01666666666668,34.266666666666666,28.366666666666667,24.516666666666666,48.3,94.56666666666666
2017-12-19 17:00:00 UTC,15.7,181.21666666666667,54.18333333333333,79.85,144.75,29.616666666666667,18.75,38.46666666666667,55.15,89.01666666666667
2017-12-19 18:00:00 UTC,6.15,129.41666666666666,53.083333333333336,76.33333333333333,144.13333333333333,25.3,15.366666666666667,29.4,46.766666666666666,83.38333333333334
2017-12-19 19:00:00 UTC,6.483333333333333,160.6,73.55,111.16666666666667,239.75,46.333333333333336,24.083333333333332,29.033333333333335,50.03333333333333,99.73333333333335
2017-12-19 20:00:00 UTC,9.983333333333333,181.26666666666668,62.38333333333333,121.35,343.73333333333335,42.68333333333333,53.8,29.616666666666667,67.35,117.26666666666668
2017-12-19 21:00:00 UTC,18.533333333333335,374.8333333333333,130.28333333333333,250.6,690.55,78.56666666666666,108.06666666666666,63.2,113.55,234.86666666666667
2017-12-19 22:00:00 UTC,14.833333333333334,240.36666666666667,94.06666666666666,133.5,413.31666666666666,50.53333333333333,67.66666666666667,55.65,80.3,117.88333333333333
2017-12-19 23:00:00 UTC,13.316666666666666,175.38333333333333,89.33333333333333,75.11666666666666,192.41666666666666,25.516666666666666,48.233333333333334,47.083333333333336,58.31666666666667,104.36666666666667
2017-12-20 00:00:00 UTC,63.05,385.93333333333334,183.28333333333333,249.88333333333333,808.7166666666667,74.13333333333334,129.65,107.41666666666667,71.06666666666666,244.05000000000007
2017-12-20 01:00:00 UTC,70.85,351.1666666666667,274.7,170.65,621.55,57.7,99.38333333333334,86.15,104.96666666666667,178.63333333333333
2017-12-20 02:00:00 UTC,39.983333333333334,299.1666666666667,183.8,121.13333333333334,364.15,52.03333333333333,68.73333333333333,74.21666666666667,76.71666666666667,125.76666666666667
2017-12-20 03:00:00 UTC,22.933333333333334,178.86666666666667,127.26666666666667,70.26666666666667,173.71666666666667,37.166666666666664,47.166666666666664,38.38333333333333,48.68333333333333,78.06666666666665
2017-12-20 04:00:00 UTC,21.783333333333335,141.56666666666666,134.1,65.63333333333334,158.38333333333333,29.933333333333334,40.916666666666664,33.68333333333333,39.03333333333333,63.56666666666666
2017-12-20 05:00:00 UTC,23.45,146.25,91.6,65.63333333333334,182.95,34.6,34.35,32.18333333333333,45.15,72.6
2017-12-20 06:00:00 UTC,27.35,234.38333333333333,124.9,132.76666666666668,448.45,80.58333333333333,48.55,43.9,89.68333333333334,119.73333333333333
2017-12-20 07:00:00 UTC,19.65,168.58333333333334,94.66666666666667,98.98333333333333,297.21666666666664,55.05,33.81666666666667,42.13333333333333,69.18333333333334,90.16666666666666
2017-12-20 08:00:00 UTC,14.533333333333333,153.5,99.86666666666666,97.7,240.13333333333333,53.38333333333333,32.11666666666667,66.55,60.666666666666664,91.38333333333331
2017-12-20 09:00:00 UTC,16.916666666666668,123.61666666666666,75.73333333333333,90.03333333333333,197.75,44.88333333333333,22.733333333333334,131.26666666666668,53.15,91.4
2017-12-20 10:00:00 UTC,43.833333333333336,174.26666666666668,75.36666666666666,107.03333333333333,253.8,59.85,29.666666666666668,77.35,54.7,118.21666666666665
2017-12-20 11:00:00 UTC,21.966666666666665,151.76666666666668,56.93333333333333,77.51666666666667,167.66666666666666,54.06666666666667,25.716666666666665,86.46666666666667,59.65,91.48333333333333
2017-12-20 12:00:00 UTC,30.016666666666666,163.6,72.5,87.48333333333333,182.38333333333333,38.9,28.383333333333333,57.1,71.26666666666667,94.06666666666666
2017-12-20 13:00:00 UTC,35.916666666666664,257.85,90.16666666666667,119.56666666666666,217.88333333333333,54.416666666666664,30.95,66.96666666666667,73.23333333333333,114.83333333333333
2017-12-20 14:00:00 UTC,23.85,175.38333333333333,88.75,119.78333333333333,226.16666666666666,40.233333333333334,23.35,47.166666666666664,59.55,96.58333333333334
2017-12-20 15:00:00 UTC,32.5,202.96666666666667,140.8,136.48333333333332,314.65,45.5,36.516666666666666,84.63333333333334,73.83333333333333,127.13333333333333
2017-12-20 16:00:00 UTC,37.4,277.48333333333335,126.41666666666667,191.88333333333333,392.75,44.85,56.333333333333336,82.21666666666667,88.9,166.5
2017-12-20 17:00:00 UTC,16.866666666666667,210.16666666666666,78.71666666666667,132.85,328.85,48.833333333333336,50.483333333333334,55.93333333333333,72.35,116.86666666666667
2017-12-20 18:00:00 UTC,7.316666666666666,140.01666666666668,56.233333333333334,106.71666666666667,189.85,32.2,31.933333333333334,30.083333333333332,50.81666666666667,94.89999999999998
2017-12-20 19:00:00 UTC,11.766666666666667,195.15,64.05,114.03333333333333,278.1666666666667,29.966666666666665,33.0,47.53333333333333,51.75,91.18333333333334
2017-12-20 20:00:00 UTC,9.566666666666666,186.71666666666667,44.05,88.83333333333333,175.11666666666667,37.983333333333334,23.316666666666666,38.95,41.93333333333333,82.64999999999999
2017-12-20 21:00:00 UTC,37.833333333333336,179.95,113.78333333333333,127.91666666666667,258.8,45.81666666666667,40.333333333333336,69.66666666666667,64.2,103.91666666666664
2017-12-20 22:00:00 UTC,29.066666666666666,271.76666666666665,200.85,198.53333333333333,445.65,50.11666666666667,68.56666666666666,53.86666666666667,85.73333333333333,149.39999999999998
2017-12-20 23:00:00 UTC,39.85,147.1,109.93333333333334,65.33333333333333,190.81666666666666,24.85,36.8,40.18333333333333,44.96666666666667,72.29999999999998
2017-12-21 00:00:00 UTC,26.983333333333334,153.76666666666668,73.15,59.38333333333333,138.66666666666666,27.916666666666668,33.75,79.15,42.43333333333333,63.96666666666667
2017-12-21 01:00:00 UTC,41.733333333333334,151.33333333333334,69.86666666666666,64.81666666666666,91.65,31.633333333333333,29.433333333333334,33.85,38.833333333333336,64.35
2017-12-21 02:00:00 UTC,28.383333333333333,127.63333333333334,78.9,58.36666666666667,100.36666666666666,25.933333333333334,26.95,30.716666666666665,36.8,52.583333333333336
2017-12-21 03:00:00 UTC,41.28333333333333,221.43333333333334,113.43333333333334,85.83333333333333,131.85,44.483333333333334,42.333333333333336,34.05,49.28333333333333,68.39999999999999
2017-12-21 04:00:00 UTC,32.68333333333333,172.08333333333334,106.81666666666666,81.7,144.23333333333332,31.633333333333333,25.566666666666666,71.71666666666667,49.2,54.28333333333333
2017-12-21 05:00:00 UTC,21.366666666666667,145.0,59.03333333333333,43.766666666666666,92.55,29.55,16.066666666666666,47.833333333333336,44.68333333333333,49.01666666666666
2017-12-21 06:00:00 UTC,32.3,114.63333333333334,81.01666666666667,65.71666666666667,125.93333333333334,35.833333333333336,11.883333333333333,21.616666666666667,44.78333333333333,51.1
2017-12-21 07:00:00 UTC,26.083333333333332,174.18333333333334,103.4,81.88333333333334,201.76666666666668,38.06666666666667,16.416666666666668,55.85,60.483333333333334,65.75
2017-12-21 08:00:00 UTC,26.316666666666666,145.45,64.5,88.56666666666666,166.05,31.916666666666668,16.083333333333332,59.2,49.083333333333336,64.18333333333332
2017-12-21 09:00:00 UTC,21.25,94.36666666666666,58.56666666666667,79.68333333333334,123.83333333333333,36.03333333333333,7.033333333333333,31.866666666666667,48.9,59.800000000000004
2017-12-21 10:00:00 UTC,23.716666666666665,140.55,81.15,105.15,196.23333333333332,45.05,16.116666666666667,32.766666666666666,58.63333333333333,89.75
2017-12-21 11:00:00 UTC,18.3,108.31666666666666,63.983333333333334,99.21666666666667,215.38333333333333,41.86666666666667,14.883333333333333,19.2,54.166666666666664,72.05000000000001
2017-12-21 12:00:00 UTC,15.233333333333333,114.33333333333333,61.95,84.21666666666667,174.98333333333332,26.133333333333333,18.316666666666666,18.65,45.2,73.06666666666668
2017-12-21 13:00:00 UTC,37.18333333333333,158.55,68.26666666666667,133.73333333333332,264.96666666666664,44.5,25.283333333333335,27.916666666666668,50.06666666666667,103.78333333333333
2017-12-21 14:00:00 UTC,47.3,169.9,81.95,126.48333333333333,289.55,54.93333333333333,48.95,35.583333333333336,44.7,146.66666666666669
2017-12-21 15:00:00 UTC,65.31666666666666,423.65,175.38333333333333,240.2,716.75,85.61666666666666,103.91666666666667,114.95,102.6,187.23333333333332
2017-12-21 16:00:00 UTC,38.1,295.28333333333336,109.5,171.3,564.0666666666667,74.06666666666666,54.016666666666666,68.43333333333334,83.36666666666666,142.04999999999998
2017-12-21 17:00:00 UTC,27.25,276.18333333333334,104.98333333333333,180.88333333333333,619.4333333333333,52.93333333333333,62.983333333333334,42.56666666666667,102.63333333333334,194.86666666666665
2017-12-21 18:00:00 UTC,18.966666666666665,171.1,85.23333333333333,123.48333333333333,404.06666666666666,43.15,46.666666666666664,27.583333333333332,109.33333333333333,155.9
2017-12-21 19:00:00 UTC,17.0,209.1,57.15,154.88333333333333,319.2,52.18333333333333,39.96666666666667,36.53333333333333,122.35,147.51666666666665
2017-12-21 20:00:00 UTC,8.5,137.9,53.5,116.45,313.03333333333336,43.983333333333334,30.45,29.5,74.86666666666666,99.96666666666667
2017-12-21 21:00:00 UTC,10.85,169.61666666666667,66.01666666666667,126.65,348.1,48.483333333333334,22.433333333333334,30.483333333333334,60.96666666666667,95.98333333333333
2017-12-21 22:00:00 UTC,18.933333333333334,140.26666666666668,74.08333333333333,96.26666666666667,348.1666666666667,34.13333333333333,41.166666666666664,22.633333333333333,64.6,89.83333333333333
2017-12-21 23:00:00 UTC,14.8,141.45,67.06666666666666,84.0,294.6166666666667,25.8,35.11666666666667,21.3,47.61666666666667,67.98333333333332
2017-12-22 00:00:00 UTC,36.11666666666667,200.63333333333333,123.98333333333333,97.33333333333333,296.5,39.35,43.46666666666667,27.4,54.38333333333333,79.94999999999999
2017-12-22 01:00:00 UTC,46.63333333333333,324.03333333333336,192.75,162.75,380.05,43.7,97.11666666666666,48.78333333333333,80.2,122.3
2017-12-22 02:00:00 UTC,25.15,306.2,205.91666666666666,127.93333333333334,476.95,46.81666666666667,72.3,48.05,64.81666666666666,126.06666666666666
2017-12-22 03:00:00 UTC,45.416666666666664,504.75,248.6,255.4,828.15,88.76666666666667,156.91666666666666,100.33333333333333,122.5,288.51666666666665
2017-12-22 04:00:00 UTC,46.9,339.93333333333334,220.08333333333334,187.13333333333333,476.01666666666665,64.48333333333333,100.6,66.05,73.56666666666666,150.39999999999998
2017-12-22 05:00:00 UTC,43.983333333333334,221.25,138.03333333333333,150.33333333333334,270.6166666666667,65.16666666666667,61.233333333333334,44.13333333333333,65.43333333333334,104.13333333333333
2017-12-22 06:00:00 UTC,27.95,224.88333333333333,155.35,215.16666666666666,337.01666666666665,82.48333333333333,42.21666666666667,57.766666666666666,93.81666666666666,119.71666666666667
2017-12-22 07:00:00 UTC,72.21666666666667,538.8333333333334,169.33333333333334,382.35,931.4333333333333,143.06666666666666,108.85,142.5,175.93333333333334,269.2333333333334
2017-12-22 08:00:00 UTC,51.583333333333336,366.4166666666667,135.78333333333333,270.78333333333336,500.73333333333335,103.11666666666666,59.15,64.73333333333333,101.06666666666666,164.93333333333334
2017-12-22 09:00:00 UTC,32.95,328.98333333333335,129.23333333333332,240.76666666666668,401.81666666666666,111.7,46.85,58.266666666666666,86.46666666666667,172.95000000000002
2017-12-22 10:00:00 UTC,36.166666666666664,290.3333333333333,136.15,216.16666666666666,432.8333333333333,78.96666666666667,41.88333333333333,51.516666666666666,91.1,156.88333333333333
2017-12-22 11:00:00 UTC,40.0,259.06666666666666,149.98333333333332,181.78333333333333,312.75,,33.016666666666666,41.983333333333334,70.66666666666667,119.25
2017-12-22 12:00:00 UTC,26.566666666666666,207.9,182.01666666666668,122.36666666666666,249.15,,29.866666666666667,33.8,60.13333333333333,109.11666666666667
2017-12-22 13:00:00 UTC,58.95,489.35,277.01666666666665,258.53333333333336,722.2333333333333,,103.28333333333333,96.98333333333333,100.11666666666666,178.05
2017-12-22 14:00:00 UTC,90.86666666666666,593.5,284.1333333333333,352.56666666666666,1414.3166666666666,,183.98333333333332,129.36666666666667,127.98333333333333,242.93333333333337
2017-12-22 15:00:00 UTC,75.08333333333333,459.2,235.1,301.81666666666666,1156.2,,134.21666666666667,128.08333333333334,99.75,176.25
2017-12-22 16:00:00 UTC,58.65,396.68333333333334,221.46666666666667,239.76666666666668,474.48333333333335,,109.66666666666667,124.76666666666667,68.95,133.46666666666667
2017-12-22 17:00:00 UTC,17.083333333333332,274.43333333333334,161.15,187.31666666666666,276.28333333333336,,70.25,90.01666666666667,61.21666666666667,128.18333333333334
2017-12-22 18:00:00 UTC,18.516666666666666,304.3,139.18333333333334,185.21666666666667,415.9,,71.11666666666666,75.18333333333334,67.13333333333334,117.1
2017-12-22 19:00:00 UTC,10.566666666666666,286.1666666666667,85.0,148.01666666666668,447.28333333333336,,67.45,62.13333333333333,66.96666666666667,115.33333333333333
2017-12-22 20:00:00 UTC,13.266666666666667,281.15,167.05,186.25,565.9666666666667,,83.81666666666666,63.86666666666667,66.46666666666667,97.86666666666667
2017-12-22 21:00:00 UTC,18.116666666666667,280.51666666666665,167.11666666666667,146.53333333333333,471.45,,71.21666666666667,46.05,55.43333333333333,85.81666666666665
2017-12-22 22:00:00 UTC,27.166666666666668,290.51666666666665,143.86666666666667,169.68333333333334,505.9166666666667,,63.06666666666667,56.266666666666666,60.733333333333334,86.46666666666665
2017-12-22 23:00:00 UTC,16.833333333333332,393.05,198.2,218.56666666666666,544.05,,96.08333333333333,72.81666666666666,68.7,110.18333333333331
2017-12-23 00:00:00 UTC,15.166666666666666,260.05,240.71666666666667,119.43333333333334,262.96666666666664,,57.03333333333333,54.8,47.916666666666664,61.583333333333336
2017-12-23 01:00:00 UTC,13.166666666666666,161.81666666666666,124.58333333333333,109.16666666666667,174.01666666666668,,11.166666666666666,38.75,49.333333333333336,45.21666666666667
2017-12-23 02:00:00 UTC,13.366666666666667,173.53333333333333,154.7,68.45,159.11666666666667,,,34.43333333333333,48.11666666666667,51.68333333333334
2017-12-23 03:00:00 UTC,24.966666666666665,146.63333333333333,135.33333333333334,65.66666666666667,202.76666666666668,,30.7,43.28333333333333,33.31666666666667,46.58333333333334
2017-12-23 04:00:00 UTC,25.75,147.5,166.23333333333332,73.1,186.5,,38.9,35.78333333333333,43.56666666666667,39.21666666666667
2017-12-23 05:00:00 UTC,13.166666666666666,185.8,169.6,88.98333333333333,219.0,,41.483333333333334,32.65,46.983333333333334,57.63333333333333
2017-12-23 06:00:00 UTC,18.766666666666666,169.36666666666667,159.35,74.05,234.93333333333334,2.433333333333333,41.53333333333333,33.3,50.86666666666667,60.483333333333334
2017-12-23 07:00:00 UTC,27.716666666666665,149.3,102.03333333333333,79.68333333333334,204.63333333333333,34.166666666666664,28.633333333333333,29.166666666666668,43.4,66.19999999999999
2017-12-23 08:00:00 UTC,28.816666666666666,122.98333333333333,112.65,85.23333333333333,208.03333333333333,44.81666666666667,25.766666666666666,29.116666666666667,48.53333333333333,66.0
2017-12-23 09:00:00 UTC,36.416666666666664,118.73333333333333,115.98333333333333,90.7,240.08333333333334,39.083333333333336,31.65,27.883333333333333,48.68333333333333,61.733333333333334
2017-12-23 10:00:00 UTC,34.71666666666667,134.0,127.25,105.85,260.01666666666665,43.6,21.7,25.333333333333332,60.86666666666667,68.58333333333334
2017-12-23 11:00:00 UTC,33.0,168.1,131.73333333333332,108.48333333333333,258.73333333333335,55.416666666666664,26.0,31.983333333333334,61.7,108.80000000000001
2017-12-23 12:00:00 UTC,22.45,173.33333333333334,98.13333333333334,124.33333333333333,269.0,53.18333333333333,36.56666666666667,27.033333333333335,56.36666666666667,110.73333333333333
2017-12-23 13:00:00 UTC,26.35,169.63333333333333,82.38333333333334,107.68333333333334,211.76666666666668,60.78333333333333,26.716666666666665,28.933333333333334,47.7,91.68333333333332
2017-12-23 14:00:00 UTC,45.38333333333333,147.88333333333333,118.4,133.35,358.55,56.7,37.28333333333333,35.05,58.266666666666666,102.46666666666667
2017-12-23 15:00:00 UTC,38.416666666666664,232.56666666666666,118.6,206.23333333333332,451.35,79.45,6.266666666666667,42.71666666666667,63.233333333333334,130.35
2017-12-23 16:00:00 UTC,30.85,158.91666666666666,85.11666666666666,119.35,251.95,60.05,,34.516666666666666,53.11666666666667,94.41666666666669
2017-12-23 17:00:00 UTC,16.266666666666666,166.6,76.6,101.68333333333334,238.75,43.7,,35.5,49.86666666666667,84.96666666666667
2017-12-23 18:00:00 UTC,14.1,122.06666666666666,71.93333333333334,69.31666666666666,141.65,31.55,,23.016666666666666,37.2,69.35
2017-12-23 19:00:00 UTC,9.866666666666667,90.66666666666667,42.56666666666667,56.15,151.96666666666667,27.566666666666666,,19.9,37.55,61.54999999999999
2017-12-23 20:00:00 UTC,6.916666666666667,102.15,41.5,98.73333333333333,206.95,29.266666666666666,38.56666666666667,27.066666666666666,44.3,70.51666666666667
2017-12-23 21:00:00 UTC,21.583333333333332,110.9,45.78333333333333,82.08333333333333,144.83333333333334,30.683333333333334,30.35,24.116666666666667,37.25,63.91666666666666
2017-12-23 22:00:00 UTC,9.666666666666666,165.01666666666668,56.516666666666666,84.88333333333334,182.26666666666668,29.883333333333333,33.13333333333333,27.716666666666665,43.4,68.91666666666666
2017-12-23 23:00:00 UTC,17.666666666666668,291.9,121.16666666666667,122.73333333333333,320.4166666666667,44.516666666666666,47.63333333333333,52.53333333333333,64.55,93.04999999999998
2017-12-24 00:00:00 UTC,25.783333333333335,254.75,111.18333333333334,109.86666666666666,228.9,48.71666666666667,42.35,62.85,62.31666666666667,81.26666666666667
2017-12-24 01:00:00 UTC,22.4,204.45,98.48333333333333,59.4,210.85,23.766666666666666,40.45,37.7,47.5,65.65
