Time,bit-x,bitfinex,bitflyer,bitstamp,cex.io,coinbase,gemini,hitbtc,kraken,others
2017-12-18 13:00:00 UTC,265.5239,1929.94264739999,900.01238733999,696.42477116,92.97507431,807.484120619992,219.2356914892,346.289999999997,382.78954012,363.7617802910001
2017-12-18 14:00:00 UTC,222.4271,4293.70642676005,1389.65268696996,1405.46079989999,174.5297389,1909.58703577996,418.694524718898,370.059999999995,627.619107739999,636.73866146497
2017-12-18 15:00:00 UTC,206.7888,2043.81443888999,571.369353909996,712.091693489999,71.65013291,898.06877763,203.0378345688,127.89,371.32375977,414.7473310960004
2017-12-18 16:00:00 UTC,218.8148,1880.84420213998,638.104389039997,887.88771561,74.05893553,940.18291692,280.0013845368,273.639999999998,397.73340115,439.45506613887994
2017-12-18 17:00:00 UTC,216.7186,1229.66156439998,441.515227689998,872.580419309998,58.9893506799999,976.718003540001,509.548567491999,223.189999999998,249.29967946,363.0180412876201
2017-12-18 18:00:00 UTC,207.3945,1253.33391224999,427.972534809998,792.15821465,94.38056457,1536.71870924999,363.6677142208,132.77,442.7188703,405.2622699200003
2017-12-18 19:00:00 UTC,184.166,1593.67729711999,454.013176269996,895.360371380007,56.7390188400001,1213.28340538999,388.8763422561,409.749999999995,314.70234589,373.4670721749002
2017-12-18 20:00:00 UTC,142.1559,1184.46591397999,365.186818479999,748.290266500002,53.26375892,1215.15668082,258.7260661257,235.749999999999,300.91832364,621.088745695
2017-12-18 21:00:00 UTC,210.953,961.893097859996,250.0227612,522.501734140007,38.91518779,897.499670829999,299.685856218001,243.159999999998,239.90479723,334.9896996023201
2017-12-18 22:00:00 UTC,183.2746,1286.72719333999,416.366835519999,679.541119030002,45.78487563,1232.02196439,437.528908009099,254.029999999998,274.06563116,301.8751137980001
2017-12-18 23:00:00 UTC,246.4478,2292.56289758997,549.687659419997,667.953359359999,50.06756181,1629.70348803999,334.048584347,274.039999999997,396.45735145,328.68481696164
2017-12-19 00:00:00 UTC,203.6435,1928.77578445999,475.254101139999,551.25141366,45.55101147,963.661289799993,179.8389615289,168.47,245.5376612,256.67011684558
2017-12-19 01:00:00 UTC,240.2437,1046.21453241999,473.235622689996,507.645204440003,20.08879783,664.832896039994,271.7724499784,197.420000000001,159.10856089,227.02785674784005
2017-12-19 02:00:00 UTC,244.62,1840.15602445999,517.976917019997,323.465191280001,27.74525824,1024.39403057999,231.846855531,191.1,200.90819803,259.54307053
2017-12-19 03:00:00 UTC,213.3188,1976.73494027998,954.964736349987,589.145481909999,31.58388684,1286.93557208999,317.3655683228,255.319999999999,256.62035075,239.27794566000006
2017-12-19 04:00:00 UTC,255.5699,1169.83744045,582.231962929999,472.910508769999,38.03233281,818.819071959993,152.6420092504,311.339999999997,205.30131002,223.9532101500001
2017-12-19 05:00:00 UTC,226.9334,1034.92195159999,623.364539789996,393.55860432,41.07322764,657.007807849995,228.0818627492,237.79,377.80642535,200.6027446700001
2017-12-19 06:00:00 UTC,230.9996,878.749470519997,761.026372399988,364.1889096,45.0970640699999,789.395073489998,366.3628801069,165.42,393.08496741,220.83726489808
2017-12-19 07:00:00 UTC,258.7896,1202.89805766999,700.545463979993,474.47552041,53.49019696,502.856180569998,166.3740572268,390.609999999996,334.82534776,324.82831029243005
2017-12-19 08:00:00 UTC,245.4415,841.848391239995,630.957236889993,375.118269049999,43.85838277,334.873373700004,116.5028179311,264.339999999999,390.68799041,237.19516216907
2017-12-19 09:00:00 UTC,226.0312,2614.32288949999,694.895983109995,796.955536120001,121.08002577,785.977967239995,354.345029012299,395.729999999992,566.55203211,416.8673692976799
2017-12-19 10:00:00 UTC,235.8715,6046.6340949203,1614.21878922998,2040.12173878998,138.61650746,1963.05988108996,615.130326000898,719.489999999977,698.249199309999,630.7849002450004
2017-12-19 11:00:00 UTC,205.3744,5654.51462821018,1702.52327206997,3157.49458444001,171.74258814,2526.43061261994,1308.99047631569,442.989999999989,804.28985244,876.63459436633
2017-12-19 12:00:00 UTC,228.6818,3062.37710099003,1556.49536938997,1265.75777298,115.09661682,1453.20614393999,428.867269999601,200.19,606.99172545,577.9540489770102
2017-12-19 13:00:00 UTC,243.3142,3311.34544074003,1085.00342801998,1156.87627284,107.45388536,1278.73699665999,540.7582456935,332.079999999998,520.01835354,612.8915959094998
2017-12-19 14:00:00 UTC,193.7933,4144.47132438995,1213.64144704998,1342.46920442,192.09112645,1980.15565512998,753.831670700696,363.339999999999,548.64453153,689.0455390220001
2017-12-19 15:00:00 UTC,178.7834,2840.36268559999,678.983581289994,1033.81581301,104.710597,1264.77797029999,618.111313552901,245.490000000001,503.85155223,591.997979335
2017-12-19 16:00:00 UTC,231.8727,3146.94463680997,763.555963189994,835.185765619998,82.7914608,1278.78598151999,321.154468301299,179.4,645.626269839999,510.3192135969199
2017-12-19 17:00:00 UTC,225.2827,2575.03132955998,476.05224779,689.618104410001,65.52108045,997.090417289994,339.1763738824,237.25,509.96991064,431.09237837983994
2017-12-19 18:00:00 UTC,238.7583,1415.34154597999,484.399277209999,859.529433969998,52.18711083,1013.85845294,443.2810833744,259.74,285.141377039999,362.4038467555202
2017-12-19 19:00:00 UTC,201.7767,1885.97983978997,611.317762529997,1150.01548957,123.63864397,1786.44267330998,484.3074760877,272.839999999999,334.22474756,406.3333443893301
2017-12-19 20:00:00 UTC,177.0018,2587.02958966996,649.433547429995,1332.11450356,122.63173552,2928.76024919005,688.064540908999,267.909999999999,492.619361199999,538.8166577583202
2017-12-19 21:00:00 UTC,226.3866,7053.86797641031,1652.22200309996,4092.29168733998,353.193353709999,7005.96386247029,1825.7601768457,501.659999999994,1269.71567436,1112.863612717639
2017-12-19 22:00:00 UTC,222.75,3782.66365967,879.822884469984,1651.17945354,300.291280779999,3339.23378621003,827.953245476797,449.539999999995,1226.79173958999,570.246054758
2017-12-19 23:00:00 UTC,253.2193,2757.91712514996,652.021498119995,1370.64466156,135.12391598,1485.76818841998,860.801106839097,356.139999999996,482.66849904,442.58964827017
2017-12-20 00:00:00 UTC,364.1881,9026.54022285045,2053.66183544999,3862.65087935001,567.880285679999,9199.31848818078,2404.8149156547,1118.46999999996,737.86490967,1341.3389968605088
2017-12-20 01:00:00 UTC,261.1099,7308.93584329039,2678.95892079004,2775.30390215999,281.739905919999,6848.6525842405,1949.0982382107,716.539999999979,974.893834619999,1176.6955133447282
2017-12-20 02:00:00 UTC,235.6856,5372.78007554009,1858.41761652999,1938.40755569996,225.64877736,4235.17694376017,1157.73047549959,488.549999999992,1328.4449245,549.4100024442391
2017-12-20 03:00:00 UTC,241.5403,2590.42028433996,1114.02078650999,1018.09919394001,138.84765665,1780.54686295997,530.011150818201,275.439999999998,374.75813914,374.29377480392986
2017-12-20 04:00:00 UTC,241.1431,1691.05383383998,1085.20579809998,1097.89267457,102.74955075,1354.15885110998,594.025138715498,246.45,300.77515024,231.422102833
2017-12-20 05:00:00 UTC,223.7284,2163.65460172997,633.529178329993,892.027818740004,121.3742456,1272.53635266998,350.9619379427,268.56,299.69001762,344.3255470834499
2017-12-20 06:00:00 UTC,227.9887,3980.70349418998,1050.79311688999,1783.60711438,262.87491721,3363.48731801994,723.636430005899,364.299999999996,966.676482589999,773.3613617399998
2017-12-20 07:00:00 UTC,242.1361,2747.26042742996,802.77277361999,1237.50909016,161.28829526,1815.60290577995,954.074646730098,298.419999999998,678.451247660001,435.84877356200025
2017-12-20 08:00:00 UTC,479.0625,2450.84977692998,889.080667299994,1366.83925094,143.29531605,1350.66499043997,381.1114335335,382.079999999992,580.86057332,499.53736633999995
2017-12-20 09:00:00 UTC,194.4202,1679.21518645999,682.535619609997,1010.04950208,100.07658808,809.338379169973,488.517199883199,928.729999999975,609.601089840001,433.86956065842014
2017-12-20 10:00:00 UTC,224.0448,2908.32636885999,644.142769079997,1616.87980542,183.69568584,1191.62775026998,275.7040219575,508.00999999999,655.737690129998,617.4300320574599
2017-12-20 11:00:00 UTC,217.1576,1841.33936622997,444.222867529996,880.149977500003,96.3081029300001,699.549368159991,226.9323382501,559.009999999985,625.71168548,490.87799384860006
2017-12-20 12:00:00 UTC,245.3449,2334.53207983997,659.503946469993,1037.14784127,95.5498798400001,1116.64498603999,311.8261353553,367.119999999994,561.368329019998,577.9960461181398
2017-12-20 13:00:00 UTC,255.4555,4394.82016874005,1148.93900023998,1718.53081959,132.02310748,1447.83722303998,482.647739612201,491.439999999988,632.940635659999,663.23142287077
2017-12-20 14:00:00 UTC,229.4404,2742.64415045001,783.301804219997,1893.89391729,107.57113233,1221.11087752997,221.7482517208,313.109999999995,549.098598629997,603.016622369999
2017-12-20 15:00:00 UTC,195.9174,2982.67380124997,1275.20591184998,1960.09096123,218.87721409,2272.58964986996,645.298324071999,600.109999999987,615.23279549,839.0227245535478
2017-12-20 16:00:00 UTC,219.2774,4456.80258745002,1305.37141554998,2979.40065904999,287.75331032,2936.42293133991,1210.7176843458,732.109999999984,825.488760230001,1158.5318129921786
2017-12-20 17:00:00 UTC,205.2518,3505.63164110995,747.048379889992,2018.80952344999,181.345470150001,2799.46740922997,755.401043763899,429.729999999993,880.51569923,585.5190745829701
2017-12-20 18:00:00 UTC,206.0508,1784.33258137997,353.440107639997,1226.55252129,119.14580889,1125.25565445999,440.002023422199,215.05,413.70911172,365.2429412386503
2017-12-20 19:00:00 UTC,211.6334,2579.37624793996,437.193821199999,1149.60396911,141.04156295,2766.69033543,377.5091140797,281.669999999998,382.25549503,385.22074530000003
2017-12-20 20:00:00 UTC,248.3364,2409.55664685995,223.35473615,736.777513390001,130.29527593,1419.32290195999,209.5895073327,305.389999999997,441.12449426,306.91833708701006
2017-12-20 21:00:00 UTC,207.4263,2425.50937645997,829.342802929996,1529.00847115998,190.46200541,1916.14645142989,777.881023302097,478.619999999992,564.328517959999,470.69722986623003
2017-12-20 22:00:00 UTC,262.0547,5137.87011128016,1884.03608718996,3072.10199346,230.6020822,4400.28319643022,1016.9298420717,446.489999999994,797.22997888,989.494738431458
2017-12-20 23:00:00 UTC,230.0641,2354.52210461996,1006.71414550999,907.284224539999,77.80058359,1556.93740628998,514.231924018201,327.499999999998,310.920635479999,384.32861406959
2017-12-21 00:00:00 UTC,256.1962,2737.72075356995,685.610547879997,885.001256469997,76.48343916,1248.99969992998,448.8267362307,578.31999999999,283.07809964,307.03214246018
2017-12-21 01:00:00 UTC,214.739,1981.30370329996,781.186587129996,759.531617810003,57.51403544,717.114022689994,353.8592276532,265.179999999999,242.07605782,288.7168826063301
2017-12-21 02:00:00 UTC,207.69,1394.17259897998,654.148600199997,603.409460709999,73.29872862,1050.40643987,252.4626966502,245.41,221.76434947,276.6256087300001
2017-12-21 03:00:00 UTC,222.7398,3302.92871932995,1060.13673512999,1060.47325659,92.5266541800001,1352.51229000998,895.511696799399,276.159999999998,425.35420188,455.76761603000034
2017-12-21 04:00:00 UTC,171.4551,2213.30845840997,830.047646189994,971.318857999992,80.36665758,1509.60390874998,677.182854773498,447.069999999992,531.64625337,322.5489265285301
2017-12-21 05:00:00 UTC,199.7593,1653.05025219998,544.164295409995,466.640175580002,70.57857259,757.06355468999,264.4475309215,251.409999999997,269.35995392,322.29329230294996
2017-12-21 06:00:00 UTC,251.0396,1429.11335260998,745.851530379998,818.30620561,63.80989573,847.348144079999,157.1229557829,136.100000000001,355.03656474,302.32087936098
2017-12-21 07:00:00 UTC,203.9923,2493.39530292,981.896764929998,1003.13834311,85.0074144199998,1069.84190747997,373.0327929383,450.549999999991,529.38656663,358.5922038749999
2017-12-21 08:00:00 UTC,179.4948,2127.22989082998,677.277403500002,794.336586540002,96.5405589700001,700.336750439999,237.4066925536,371.219999999991,345.954405319999,368.2895480261601
2017-12-21 09:00:00 UTC,183.6532,1337.09579005,576.459602429996,582.04236102,44.7243907400001,380.93185234,91.8140707083,179.329999999999,329.90238722,262.5858749111702
2017-12-21 10:00:00 UTC,189.1145,1855.48773350998,689.678090059997,1046.26602327,157.00203482,666.236871819995,218.678800074901,206.81,487.48557166,362.87809720999985
2017-12-21 11:00:00 UTC,223.3812,1474.83915266998,579.221624449998,707.89820551,76.49340451,550.872418740001,328.4055121907,165.82,381.975588859999,335.3124401118
2017-12-21 12:00:00 UTC,261.4911,1321.50186104998,396.232714539997,552.4533525,53.05029291,502.000339169998,102.6891835099,160.83,417.82483092,341.50103074
2017-12-21 13:00:00 UTC,259.2687,2670.89339021997,550.476989089996,1185.90407146,161.34832569,1173.19933932999,396.630392234898,219.529999999999,451.64695477,409.62686165000036
2017-12-21 14:00:00 UTC,231.737,3278.37680355,839.393027409994,1206.62797489,189.09766301,1331.12379377,502.459306366995,301.489999999998,390.98912159,690.6653526020001
2017-12-21 15:00:00 UTC,214.4328,8731.25171250054,1816.99745678997,3345.22149357,432.12557236,5013.24870456028,1991.51040515761,840.209999999959,1134.30653181999,1054.174432389999
2017-12-21 16:00:00 UTC,253.5949,4681.76146148007,1240.77480028999,1798.80493563,288.70672149,2900.72288109997,890.1360829346,468.219999999985,864.380387569998,960.8538440425191
2017-12-21 17:00:00 UTC,218.7738,5704.54654996014,1304.27948143998,2069.87595480999,359.1896316,3324.20788437999,964.387342364301,303.449999999997,1086.93362145,1229.7500607455684
2017-12-21 18:00:00 UTC,204.4379,2655.64614874998,940.201939479995,1141.25269158,212.93454415,2240.14146516997,746.875117177601,210.579999999999,945.827704769998,894.6174472699981
2017-12-21 19:00:00 UTC,249.2096,3334.56363894999,658.111383589998,1580.09227349,191.62938923,2085.96063133997,802.9187835495,333.729999999996,1370.59922112999,1036.535524777789
2017-12-21 20:00:00 UTC,178.313,1851.87536579997,460.216079379998,1194.60210742,86.97732121,1445.36307932997,373.002755022399,228.58,767.040513170001,488.9836510996301
2017-12-21 21:00:00 UTC,219.1054,2614.57571698997,517.805674249994,1461.69896360999,107.04191321,1924.17995762997,408.5122155925,254.18,734.62785523,451.5317230000002
2017-12-21 22:00:00 UTC,243.7875,1881.81510946997,555.133956519995,827.475077699999,75.1392133000001,1723.63224744999,446.286985463501,199.54,505.204646339999,475.65163286969994
2017-12-21 23:00:00 UTC,185.323,2174.82821967999,540.394635649994,866.612816969997,93.8611542700001,1458.27961272,245.60857138,222.36,284.46550042,299.0440159223001
2017-12-22 00:00:00 UTC,189.0783,3547.02041303998,1185.37825633998,1286.12342206999,129.35044538,1499.76881239999,555.494129559999,230.84,740.81169232,320.0804747699999
2017-12-22 01:00:00 UTC,229.7662,6648.82876019029,2044.53713346995,2820.84496477002,130.55823355,5004.62320874016,2022.1479733829,467.519999999993,1031.10118647,649.8978229900001
2017-12-22 02:00:00 UTC,223.4063,6078.48200045031,2229.70482180999,2019.08867350999,197.42574956,6639.36483435052,1583.6170176933,453.049999999992,646.761242120001,763.4800144410001
2017-12-22 03:00:00 UTC,361.3132,12818.2341825012,2768.41873200005,4674.50032273,515.834908719999,13604.5993183515,3661.3029697436,1034.44999999996,1616.47108170999,1834.867934803326
2017-12-22 04:00:00 UTC,244.7847,7694.65811030033,2488.34274485003,2248.12220557001,346.25414482,6624.45100559048,2460.14838100399,549.249999999982,1159.24628867,858.0579910496103
2017-12-22 05:00:00 UTC,307.5913,3808.13341441993,1854.22415181998,1901.89457607999,210.89493575,2895.65165545,1360.0080283868,323.699999999999,700.03314812,581.0562450133801
2017-12-22 06:00:00 UTC,237.6601,3925.85090762999,1787.35009963996,2674.10260121999,285.79668525,2748.57700750991,1030.1102940734,437.019999999995,1077.37771758,796.3561840899
2017-12-22 07:00:00 UTC,632.437,13715.616169921,2084.82491536998,7245.77914124998,747.762942259998,8213.81389712057,2043.37217696848,980.18999999994,2815.41573944999,1836.2362995450387
2017-12-22 08:00:00 UTC,204.258,6422.04013748027,1470.96555585998,3365.41301907,403.738702779998,3354.21908595987,1245.22356695809,419.88999999999,1700.72026418,1155.7018062700001
2017-12-22 09:00:00 UTC,218.0585,5681.11214418015,1328.97279844997,2797.09190188001,363.16321053,2521.09557559991,953.7148341104,385.939999999994,1381.77055755,1152.7793259154198
2017-12-22 10:00:00 UTC,133.9482,5971.16835808026,1635.87052531997,2493.55804625,411.41192724,2456.84976264991,767.349733701601,341.599999999995,1136.04126759,1047.31331178302
2017-12-22 11:00:00 UTC,,5109.0785258801,2068.60862479998,2142.19164192,305.536458550001,1766.04543164995,666.864952676498,302.969999999997,892.242777039997,513.4940983329002
2017-12-22 12:00:00 UTC,,3339.48691806001,1648.80249076995,1331.71349072,238.29314897,1380.79506219999,532.3136528332,257.119999999999,731.937261150001,405.90567998586
2017-12-22 13:00:00 UTC,,14497.4908152208,3065.34969398011,4578.75960764,530.277346530001,6762.75173074025,2555.46035479359,691.859999999975,1835.9380636,935.1708538000004
2017-12-22 14:00:00 UTC,,17944.5687342411,3459.47374320015,7927.24349857012,787.85252664,16122.0663846721,5183.09815898753,988.589999999959,2565.60582701999,1607.8121112479998
2017-12-22 15:00:00 UTC,,10992.8643729808,2610.20465830002,4773.33638761,769.151789179995,10616.0925770605,2906.94930620742,1119.24999999994,1629.07039277999,898.50818171754
2017-12-22 16:00:00 UTC,,8051.23440299031,2235.75183083999,2741.92019818,535.345666529999,6043.63504567037,2172.6440403448,991.159999999961,1034.26226331,617.5301737059999
2017-12-22 17:00:00 UTC,,4919.94381332011,1442.54034193999,2324.08615371,306.79797408,2443.76235296996,1738.5091990212,641.969999999973,707.42562943,529.0991378270002
2017-12-22 18:00:00 UTC,,5017.23004730016,1926.99341593997,2168.44997803,270.214607339999,3677.42274447003,1557.3149301335,524.639999999985,925.67535366,516.73074832396
2017-12-22 19:00:00 UTC,,4912.79475532013,1059.8322705,1799.14837051999,333.24653479,3991.31712449008,1504.7631337013,389.809999999995,821.77679105,458.7525533000402
2017-12-22 20:00:00 UTC,,4671.90344427007,1875.38918575997,2881.31067537997,263.17842841,6474.6203658805,1888.4306881032,460.58999999999,821.84238174,464.6551416782802
2017-12-22 21:00:00 UTC,,4337.86965368001,1610.31621522997,1859.08653677001,159.57611701,4221.84802673005,1029.25202937429,276.639999999999,818.399042950001,332.0269750796401
2017-12-22 22:00:00 UTC,,5068.20639466011,1052.50345341998,2058.06392933,228.23541776,3855.65876544009,724.795826972297,448.149999999995,699.08929229,339.59508276643
2017-12-22 23:00:00 UTC,,6482.49848705036,1960.47316456996,2645.79120959002,382.35000448,5517.29234798018,1473.7653777034,560.159999999985,959.67798676,398.77787207059015
2017-12-23 00:00:00 UTC,,3540.57618866,2254.41348920999,1420.89984754999,173.16073246,2454.32561600996,872.379536767598,384.699999999993,453.92277488,276.94223622
2017-12-23 01:00:00 UTC,,2074.49964646996,1230.89954505999,985.368071920002,103.58336021,1463.60793011,69.2241895774,293.169999999999,406.038817879999,294.42612734554
2017-12-23 02:00:00 UTC,,2323.24711906997,1798.51450772999,984.839100980001,91.0357719200001,1517.81319666998,,259.189999999999,340.971176550001,319.93630397
2017-12-23 03:00:00 UTC,,1878.37609403998,1323.05169533,599.212544320011,140.84346703,1475.44674386998,300.4520409305,280.189999999997,227.53337759,202.3795809400001
2017-12-23 04:00:00 UTC,,1894.42771714996,1425.87187565999,726.073354860001,112.53059522,1268.58415764999,376.323016162799,243.829999999998,318.82983655,200.7650369124601
2017-12-23 05:00:00 UTC,,2555.19738683997,1733.79534081998,1086.02340166,138.51899888,1829.94583374998,354.945239447799,253.639999999999,451.5346072,330.51636864
2017-12-23 06:00:00 UTC,164.6846,2033.37300399995,1715.64966395999,920.274881539999,93.44714006,2148.95531093996,626.4922587218,313.459999999998,367.44706274,279.22547631469985
2017-12-23 07:00:00 UTC,188.9831,2270.65088751998,974.212790029981,810.086928530003,126.5020915,1246.24006687,355.131844753,219.83,365.94142493,316.6027069700002
2017-12-23 08:00:00 UTC,243.3628,1440.95148836998,1113.83579120998,1139.00722255,134.81193981,985.712878709988,167.7005473338,212.66,374.16386317,370.7564178860001
2017-12-23 09:00:00 UTC,222.3685,1515.45239092999,917.22410876999,720.55033694001,118.02463989,1173.89662091999,294.7666390717,216.78,316.20578736,440.58791593569
2017-12-23 10:00:00 UTC,227.0866,2128.42466767998,1275.48904906998,1178.28696444,153.84875487,1149.68906260999,145.6958102902,196.23,564.951643520001,375.62001881999987
2017-12-23 11:00:00 UTC,212.8811,3451.16297716999,1340.49107326,1636.30720728,228.6821952,1298.33477499998,375.5251736317,251.21,649.539218340001,518.4765668329796
2017-12-23 12:00:00 UTC,222.3795,2845.03872338998,1023.44395511999,1292.63448321999,272.146069899999,1578.94963648998,826.299949931898,224.38,463.54116348,708.85075940108
2017-12-23 13:00:00 UTC,276.4855,2425.08321124997,896.148557079994,1013.94418457,219.47195913,1250.21399808,601.1687590079,217.599999999999,488.990414520001,513.65811674985
2017-12-23 14:00:00 UTC,198.4715,2868.31245551999,1194.52524110999,1860.96890536,135.62687686,2338.38230662994,604.1334399835,215.44,628.32979579,586.85299136861
2017-12-23 15:00:00 UTC,202.196,4698.52439782014,1359.79307334999,2908.27935165999,260.352829969999,3580.12889027008,149.0350101558,294.199999999998,781.737302000001,854.1750569807904
2017-12-23 16:00:00 UTC,214.2134,2317.86079310996,990.056607569997,1219.81564103,153.23223076,2198.28945889997,,193.7,458.5711157,420.20011031499985
2017-12-23 17:00:00 UTC,213.2754,2865.30879525998,981.432614059994,1123.05030456001,116.12037015,1874.82531089997,,294.679999999997,408.84420064,554.8730629016503
2017-12-23 18:00:00 UTC,237.8235,1777.54812705997,765.897628419994,529.594064519997,98.2433077400001,795.864998969996,,193.54,331.516153019999,245.66752129002012
2017-12-23 19:00:00 UTC,233.1098,1139.9992406,372.747199559999,656.898978049999,50.63781656,841.82855054999,,138.81,292.14127537,209.54554369509003
2017-12-23 20:00:00 UTC,219.6481,1376.66414974999,491.204079199997,923.883631900005,146.30991123,1431.89444199998,639.792018633699,206.63,349.79059522,305.97535110006
2017-12-23 21:00:00 UTC,234.4208,1707.34748503996,531.711917699999,586.423679340003,114.62901324,949.989190080002,363.470348142399,205.77,261.92305658,239.07938164140018
2017-12-23 22:00:00 UTC,239.4027,3134.55424058995,660.797945969995,912.848050689998,122.3799291,1274.54252875998,278.8203110069,154.320000000001,335.35694574,317.35558655000017
2017-12-23 23:00:00 UTC,170.487,4585.33977945006,1123.27152916998,1583.86002646,240.92102761,2509.61438681993,311.1770378786,381.289999999996,683.605775709999,425.03984338000004
