Time,bitfinex,bitflyer,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,kraken,others
2018-02-05 22:59:00 UTC,328.0,234.0,70.0,82.0,371.0,14.0,62.0,83.0,257.0,73.0
2018-02-05 23:00:00 UTC,438.0,294.0,95.0,25.0,729.0,8.0,39.0,77.0,320.0,113.0
2018-02-05 23:01:00 UTC,417.0,159.0,295.0,82.0,485.0,72.0,61.0,39.0,469.0,117.0
2018-02-05 23:02:00 UTC,384.0,180.0,172.0,122.0,737.0,48.0,66.0,53.0,265.0,121.0
2018-02-05 23:03:00 UTC,527.0,278.0,189.0,125.0,765.0,39.0,66.0,134.0,325.0,186.0
2018-02-05 23:04:00 UTC,367.0,198.0,140.0,65.0,477.0,25.0,75.0,31.0,184.0,143.0
2018-02-05 23:05:00 UTC,296.0,253.0,94.0,48.0,285.0,32.0,50.0,18.0,157.0,120.0
2018-02-05 23:06:00 UTC,180.0,187.0,93.0,46.0,334.0,12.0,80.0,22.0,166.0,146.0
2018-02-05 23:07:00 UTC,226.0,158.0,80.0,8.0,232.0,42.0,11.0,19.0,216.0,72.0
2018-02-05 23:08:00 UTC,261.0,235.0,120.0,58.0,493.0,28.0,25.0,12.0,284.0,96.0
2018-02-05 23:09:00 UTC,281.0,221.0,97.0,13.0,295.0,22.0,27.0,82.0,219.0,95.0
2018-02-05 23:10:00 UTC,253.0,245.0,124.0,34.0,506.0,27.0,38.0,37.0,136.0,79.0
2018-02-05 23:11:00 UTC,307.0,303.0,103.0,66.0,538.0,112.0,28.0,69.0,302.0,89.0
2018-02-05 23:12:00 UTC,251.0,274.0,127.0,54.0,501.0,103.0,27.0,30.0,210.0,79.0
2018-02-05 23:13:00 UTC,195.0,228.0,82.0,63.0,480.0,40.0,28.0,28.0,254.0,75.0
2018-02-05 23:14:00 UTC,177.0,271.0,122.0,125.0,359.0,84.0,50.0,30.0,170.0,87.0
2018-02-05 23:15:00 UTC,200.0,207.0,123.0,62.0,170.0,74.0,12.0,22.0,166.0,43.0
2018-02-05 23:16:00 UTC,208.0,147.0,96.0,27.0,238.0,46.0,29.0,47.0,205.0,70.0
2018-02-05 23:17:00 UTC,153.0,143.0,64.0,13.0,197.0,28.0,6.0,26.0,87.0,76.0
2018-02-05 23:18:00 UTC,160.0,186.0,57.0,20.0,171.0,27.0,41.0,24.0,137.0,66.0
2018-02-05 23:19:00 UTC,200.0,223.0,90.0,51.0,317.0,7.0,21.0,16.0,129.0,57.0
2018-02-05 23:20:00 UTC,178.0,174.0,67.0,37.0,267.0,6.0,23.0,33.0,174.0,92.0
2018-02-05 23:21:00 UTC,128.0,172.0,79.0,22.0,266.0,13.0,13.0,25.0,80.0,60.0
2018-02-05 23:22:00 UTC,253.0,215.0,103.0,45.0,364.0,45.0,35.0,36.0,146.0,76.0
2018-02-05 23:23:00 UTC,232.0,225.0,106.0,7.0,392.0,13.0,36.0,54.0,233.0,103.0
2018-02-05 23:24:00 UTC,189.0,196.0,97.0,35.0,282.0,31.0,33.0,32.0,136.0,93.0
2018-02-05 23:25:00 UTC,202.0,133.0,150.0,63.0,449.0,91.0,27.0,51.0,213.0,99.0
2018-02-05 23:26:00 UTC,334.0,161.0,158.0,38.0,390.0,42.0,45.0,35.0,121.0,102.0
2018-02-05 23:27:00 UTC,220.0,174.0,122.0,44.0,234.0,10.0,23.0,25.0,176.0,90.0
2018-02-05 23:28:00 UTC,157.0,128.0,79.0,8.0,393.0,9.0,15.0,35.0,92.0,77.0
2018-02-05 23:29:00 UTC,317.0,187.0,138.0,18.0,456.0,2.0,24.0,32.0,193.0,84.0
2018-02-05 23:30:00 UTC,180.0,130.0,156.0,35.0,322.0,23.0,34.0,32.0,183.0,53.0
2018-02-05 23:31:00 UTC,222.0,154.0,129.0,9.0,295.0,10.0,14.0,18.0,158.0,64.0
2018-02-05 23:32:00 UTC,130.0,154.0,82.0,3.0,294.0,13.0,22.0,17.0,86.0,49.0
2018-02-05 23:33:00 UTC,168.0,168.0,61.0,9.0,271.0,23.0,18.0,16.0,123.0,44.0
2018-02-05 23:34:00 UTC,336.0,188.0,117.0,105.0,388.0,38.0,28.0,56.0,94.0,94.0
2018-02-05 23:35:00 UTC,541.0,263.0,142.0,61.0,331.0,121.0,50.0,88.0,320.0,109.0
2018-02-05 23:36:00 UTC,238.0,144.0,85.0,28.0,311.0,26.0,25.0,40.0,116.0,99.0
2018-02-05 23:37:00 UTC,190.0,155.0,85.0,31.0,257.0,10.0,24.0,32.0,109.0,60.0
2018-02-05 23:38:00 UTC,154.0,177.0,81.0,38.0,277.0,23.0,11.0,37.0,110.0,55.0
2018-02-05 23:39:00 UTC,191.0,225.0,66.0,24.0,209.0,14.0,14.0,27.0,88.0,69.0
2018-02-05 23:40:00 UTC,153.0,183.0,104.0,54.0,339.0,31.0,17.0,21.0,96.0,74.0
2018-02-05 23:41:00 UTC,164.0,154.0,92.0,49.0,276.0,26.0,21.0,46.0,92.0,68.0
2018-02-05 23:42:00 UTC,152.0,166.0,34.0,4.0,169.0,12.0,11.0,23.0,78.0,98.0
2018-02-05 23:43:00 UTC,150.0,148.0,37.0,37.0,205.0,22.0,5.0,23.0,113.0,65.0
2018-02-05 23:44:00 UTC,160.0,105.0,56.0,19.0,173.0,7.0,23.0,14.0,99.0,66.0
2018-02-05 23:45:00 UTC,267.0,230.0,140.0,57.0,272.0,5.0,22.0,25.0,117.0,65.0
2018-02-05 23:46:00 UTC,281.0,192.0,80.0,20.0,258.0,17.0,11.0,23.0,78.0,86.0
2018-02-05 23:47:00 UTC,189.0,203.0,60.0,15.0,194.0,4.0,20.0,18.0,105.0,92.0
2018-02-05 23:48:00 UTC,170.0,167.0,60.0,36.0,209.0,7.0,13.0,19.0,131.0,67.0
2018-02-05 23:49:00 UTC,168.0,163.0,92.0,75.0,183.0,9.0,9.0,38.0,129.0,85.0
2018-02-05 23:50:00 UTC,225.0,152.0,86.0,18.0,264.0,12.0,29.0,21.0,121.0,54.0
2018-02-05 23:51:00 UTC,262.0,151.0,96.0,103.0,358.0,5.0,28.0,11.0,54.0,53.0
2018-02-05 23:52:00 UTC,241.0,181.0,87.0,28.0,215.0,4.0,22.0,12.0,107.0,57.0
2018-02-05 23:53:00 UTC,296.0,229.0,113.0,41.0,380.0,60.0,46.0,22.0,120.0,107.0
2018-02-05 23:54:00 UTC,140.0,211.0,67.0,15.0,255.0,10.0,19.0,12.0,131.0,59.0
2018-02-05 23:55:00 UTC,232.0,155.0,210.0,6.0,418.0,22.0,35.0,36.0,110.0,66.0
2018-02-05 23:56:00 UTC,191.0,124.0,126.0,9.0,173.0,16.0,14.0,12.0,101.0,55.0
2018-02-05 23:57:00 UTC,201.0,171.0,69.0,19.0,189.0,17.0,24.0,27.0,48.0,50.0
2018-02-05 23:58:00 UTC,127.0,99.0,33.0,28.0,165.0,4.0,16.0,15.0,116.0,50.0
2018-02-05 23:59:00 UTC,111.0,99.0,54.0,12.0,135.0,18.0,15.0,18.0,42.0,79.0
2018-02-06 00:00:00 UTC,390.0,152.0,110.0,43.0,336.0,34.0,29.0,61.0,120.0,94.0
2018-02-06 00:01:00 UTC,475.0,236.0,275.0,36.0,616.0,130.0,51.0,61.0,262.0,110.0
2018-02-06 00:02:00 UTC,430.0,273.0,116.0,78.0,429.0,70.0,61.0,94.0,244.0,122.0
2018-02-06 00:03:00 UTC,297.0,273.0,149.0,53.0,308.0,82.0,68.0,45.0,169.0,82.0
2018-02-06 00:04:00 UTC,157.0,200.0,101.0,11.0,232.0,11.0,9.0,53.0,59.0,81.0
2018-02-06 00:05:00 UTC,212.0,120.0,51.0,7.0,188.0,15.0,20.0,83.0,75.0,67.0
2018-02-06 00:06:00 UTC,178.0,136.0,70.0,38.0,160.0,2.0,18.0,27.0,84.0,80.0
2018-02-06 00:07:00 UTC,139.0,146.0,69.0,63.0,136.0,3.0,12.0,18.0,38.0,74.0
2018-02-06 00:08:00 UTC,124.0,158.0,60.0,11.0,144.0,6.0,10.0,38.0,51.0,73.0
2018-02-06 00:09:00 UTC,273.0,169.0,120.0,30.0,338.0,30.0,24.0,51.0,111.0,109.0
2018-02-06 00:10:00 UTC,239.0,230.0,142.0,10.0,319.0,53.0,32.0,82.0,117.0,135.0
2018-02-06 00:11:00 UTC,90.0,131.0,147.0,33.0,194.0,139.0,10.0,31.0,85.0,111.0
2018-02-06 00:12:00 UTC,181.0,182.0,116.0,28.0,292.0,36.0,18.0,111.0,147.0,75.0
2018-02-06 00:13:00 UTC,178.0,141.0,65.0,30.0,229.0,30.0,21.0,43.0,75.0,79.0
2018-02-06 00:14:00 UTC,327.0,193.0,129.0,19.0,465.0,33.0,43.0,30.0,174.0,73.0
2018-02-06 00:15:00 UTC,221.0,172.0,128.0,43.0,356.0,54.0,37.0,45.0,256.0,66.0
2018-02-06 00:16:00 UTC,164.0,122.0,56.0,34.0,198.0,17.0,17.0,10.0,78.0,76.0
2018-02-06 00:17:00 UTC,81.0,128.0,52.0,13.0,161.0,7.0,4.0,21.0,43.0,38.0
2018-02-06 00:18:00 UTC,143.0,120.0,101.0,18.0,226.0,13.0,23.0,22.0,78.0,49.0
2018-02-06 00:19:00 UTC,135.0,107.0,70.0,30.0,178.0,25.0,15.0,20.0,113.0,44.0
2018-02-06 00:20:00 UTC,171.0,149.0,45.0,10.0,185.0,27.0,22.0,27.0,70.0,36.0
2018-02-06 00:21:00 UTC,88.0,168.0,75.0,31.0,247.0,27.0,13.0,13.0,76.0,82.0
2018-02-06 00:22:00 UTC,150.0,108.0,56.0,18.0,146.0,25.0,11.0,17.0,65.0,52.0
2018-02-06 00:23:00 UTC,108.0,137.0,37.0,9.0,159.0,13.0,39.0,25.0,43.0,53.0
2018-02-06 00:24:00 UTC,279.0,167.0,101.0,30.0,428.0,13.0,39.0,24.0,165.0,84.0
2018-02-06 00:25:00 UTC,210.0,127.0,87.0,21.0,325.0,12.0,13.0,20.0,62.0,71.0
2018-02-06 00:26:00 UTC,170.0,125.0,84.0,19.0,183.0,13.0,19.0,18.0,117.0,49.0
2018-02-06 00:27:00 UTC,154.0,102.0,82.0,12.0,115.0,15.0,11.0,14.0,42.0,53.0
2018-02-06 00:28:00 UTC,186.0,59.0,35.0,5.0,234.0,14.0,27.0,11.0,45.0,59.0
2018-02-06 00:29:00 UTC,198.0,168.0,77.0,116.0,253.0,16.0,51.0,11.0,145.0,43.0
2018-02-06 00:30:00 UTC,227.0,244.0,75.0,47.0,355.0,106.0,20.0,21.0,188.0,85.0
2018-02-06 00:31:00 UTC,388.0,203.0,224.0,96.0,371.0,127.0,83.0,50.0,176.0,164.0
2018-02-06 00:32:00 UTC,217.0,171.0,232.0,72.0,207.0,57.0,20.0,26.0,76.0,108.0
2018-02-06 00:33:00 UTC,226.0,200.0,124.0,34.0,280.0,48.0,11.0,28.0,84.0,87.0
2018-02-06 00:34:00 UTC,142.0,178.0,67.0,10.0,145.0,4.0,10.0,14.0,92.0,44.0
2018-02-06 00:35:00 UTC,192.0,184.0,71.0,11.0,270.0,22.0,22.0,40.0,61.0,67.0
2018-02-06 00:36:00 UTC,211.0,124.0,54.0,15.0,315.0,16.0,8.0,27.0,91.0,45.0
2018-02-06 00:37:00 UTC,185.0,89.0,76.0,,261.0,6.0,11.0,9.0,84.0,45.0
2018-02-06 00:38:00 UTC,212.0,91.0,125.0,6.0,251.0,5.0,12.0,16.0,60.0,37.0
2018-02-06 00:39:00 UTC,281.0,86.0,59.0,9.0,87.0,15.0,6.0,23.0,60.0,37.0
2018-02-06 00:40:00 UTC,189.0,68.0,62.0,2.0,50.0,2.0,7.0,7.0,46.0,70.0
2018-02-06 00:41:00 UTC,268.0,221.0,102.0,37.0,332.0,9.0,7.0,48.0,101.0,67.0
2018-02-06 00:42:00 UTC,165.0,164.0,47.0,9.0,163.0,33.0,7.0,12.0,85.0,52.0
2018-02-06 00:43:00 UTC,83.0,68.0,52.0,2.0,127.0,5.0,38.0,9.0,45.0,98.0
2018-02-06 00:44:00 UTC,107.0,146.0,51.0,17.0,109.0,4.0,13.0,2.0,60.0,85.0
2018-02-06 00:45:00 UTC,164.0,179.0,44.0,21.0,199.0,24.0,34.0,39.0,109.0,93.0
2018-02-06 00:46:00 UTC,106.0,96.0,70.0,30.0,90.0,16.0,9.0,12.0,86.0,43.0
2018-02-06 00:47:00 UTC,67.0,126.0,16.0,3.0,61.0,25.0,3.0,37.0,55.0,33.0
2018-02-06 00:48:00 UTC,118.0,99.0,46.0,6.0,175.0,13.0,16.0,28.0,61.0,40.0
2018-02-06 00:49:00 UTC,86.0,159.0,28.0,34.0,105.0,1.0,5.0,18.0,53.0,52.0
2018-02-06 00:50:00 UTC,101.0,196.0,27.0,46.0,66.0,9.0,9.0,8.0,89.0,41.0
2018-02-06 00:51:00 UTC,140.0,143.0,55.0,46.0,123.0,5.0,18.0,9.0,52.0,61.0
2018-02-06 00:52:00 UTC,186.0,227.0,97.0,54.0,309.0,9.0,23.0,35.0,165.0,64.0
2018-02-06 00:53:00 UTC,153.0,215.0,20.0,9.0,166.0,4.0,3.0,43.0,59.0,69.0
2018-02-06 00:54:00 UTC,129.0,82.0,39.0,8.0,180.0,8.0,4.0,20.0,101.0,56.0
2018-02-06 00:55:00 UTC,86.0,148.0,35.0,15.0,101.0,25.0,6.0,10.0,52.0,72.0
2018-02-06 00:56:00 UTC,81.0,108.0,61.0,30.0,131.0,,15.0,19.0,87.0,72.0
2018-02-06 00:57:00 UTC,118.0,134.0,51.0,13.0,186.0,,9.0,87.0,56.0,61.0
2018-02-06 00:58:00 UTC,112.0,138.0,30.0,13.0,127.0,3.0,7.0,21.0,36.0,133.0
2018-02-06 00:59:00 UTC,117.0,120.0,54.0,12.0,146.0,15.0,13.0,4.0,57.0,112.0
2018-02-06 01:00:00 UTC,178.0,203.0,66.0,86.0,204.0,11.0,28.0,11.0,79.0,65.0
2018-02-06 01:01:00 UTC,178.0,214.0,66.0,80.0,203.0,40.0,42.0,45.0,53.0,55.0
2018-02-06 01:02:00 UTC,282.0,117.0,113.0,29.0,364.0,18.0,41.0,32.0,194.0,120.0
2018-02-06 01:03:00 UTC,151.0,89.0,52.0,20.0,188.0,16.0,23.0,11.0,67.0,74.0
2018-02-06 01:04:00 UTC,286.0,146.0,79.0,27.0,273.0,18.0,32.0,29.0,84.0,61.0
2018-02-06 01:05:00 UTC,175.0,147.0,59.0,28.0,182.0,19.0,31.0,40.0,66.0,47.0
2018-02-06 01:06:00 UTC,222.0,114.0,49.0,1.0,215.0,94.0,9.0,18.0,95.0,50.0
2018-02-06 01:07:00 UTC,141.0,119.0,56.0,12.0,205.0,29.0,25.0,22.0,75.0,54.0
2018-02-06 01:08:00 UTC,163.0,99.0,59.0,38.0,68.0,86.0,15.0,46.0,82.0,93.0
2018-02-06 01:09:00 UTC,165.0,155.0,82.0,16.0,212.0,65.0,16.0,40.0,128.0,112.0
2018-02-06 01:10:00 UTC,165.0,156.0,36.0,25.0,187.0,27.0,3.0,34.0,68.0,98.0
2018-02-06 01:11:00 UTC,181.0,244.0,77.0,42.0,278.0,18.0,10.0,58.0,158.0,92.0
2018-02-06 01:12:00 UTC,209.0,179.0,60.0,63.0,313.0,3.0,16.0,36.0,175.0,69.0
2018-02-06 01:13:00 UTC,172.0,106.0,52.0,60.0,171.0,15.0,15.0,37.0,83.0,56.0
2018-02-06 01:14:00 UTC,167.0,135.0,34.0,24.0,153.0,48.0,18.0,35.0,79.0,99.0
2018-02-06 01:15:00 UTC,159.0,144.0,55.0,50.0,233.0,38.0,9.0,11.0,69.0,63.0
2018-02-06 01:16:00 UTC,166.0,131.0,28.0,16.0,196.0,78.0,4.0,14.0,64.0,78.0
2018-02-06 01:17:00 UTC,109.0,167.0,35.0,21.0,201.0,39.0,12.0,11.0,43.0,77.0
2018-02-06 01:18:00 UTC,347.0,178.0,112.0,23.0,437.0,35.0,80.0,53.0,120.0,188.0
2018-02-06 01:19:00 UTC,304.0,254.0,119.0,98.0,343.0,16.0,22.0,37.0,212.0,82.0
2018-02-06 01:20:00 UTC,187.0,142.0,100.0,12.0,264.0,43.0,28.0,58.0,104.0,92.0
2018-02-06 01:21:00 UTC,244.0,152.0,140.0,79.0,282.0,4.0,72.0,64.0,129.0,133.0
2018-02-06 01:22:00 UTC,304.0,148.0,91.0,44.0,199.0,24.0,12.0,40.0,172.0,135.0
2018-02-06 01:23:00 UTC,356.0,190.0,121.0,38.0,354.0,33.0,11.0,50.0,243.0,120.0
2018-02-06 01:24:00 UTC,299.0,203.0,189.0,106.0,301.0,32.0,28.0,105.0,139.0,120.0
2018-02-06 01:25:00 UTC,250.0,126.0,63.0,169.0,326.0,21.0,19.0,102.0,156.0,111.0
2018-02-06 01:26:00 UTC,248.0,172.0,75.0,56.0,357.0,56.0,25.0,18.0,178.0,81.0
2018-02-06 01:27:00 UTC,162.0,134.0,74.0,24.0,207.0,17.0,12.0,13.0,169.0,91.0
2018-02-06 01:28:00 UTC,277.0,148.0,76.0,90.0,199.0,21.0,17.0,70.0,103.0,67.0
2018-02-06 01:29:00 UTC,150.0,101.0,101.0,32.0,119.0,20.0,19.0,35.0,84.0,105.0
2018-02-06 01:30:00 UTC,313.0,217.0,282.0,22.0,337.0,26.0,27.0,50.0,90.0,111.0
2018-02-06 01:31:00 UTC,414.0,341.0,277.0,41.0,195.0,29.0,29.0,33.0,361.0,142.0
2018-02-06 01:32:00 UTC,249.0,226.0,86.0,24.0,263.0,50.0,32.0,36.0,178.0,95.0
2018-02-06 01:33:00 UTC,368.0,238.0,89.0,105.0,329.0,46.0,34.0,46.0,168.0,103.0
2018-02-06 01:34:00 UTC,235.0,171.0,156.0,109.0,275.0,19.0,23.0,70.0,249.0,152.0
2018-02-06 01:35:00 UTC,230.0,182.0,75.0,9.0,201.0,30.0,26.0,35.0,90.0,76.0
2018-02-06 01:36:00 UTC,202.0,161.0,47.0,52.0,127.0,12.0,3.0,41.0,85.0,63.0
2018-02-06 01:37:00 UTC,180.0,95.0,54.0,48.0,209.0,20.0,13.0,46.0,68.0,64.0
2018-02-06 01:38:00 UTC,211.0,154.0,102.0,51.0,316.0,19.0,21.0,45.0,75.0,78.0
2018-02-06 01:39:00 UTC,420.0,307.0,188.0,73.0,385.0,29.0,105.0,45.0,124.0,98.0
2018-02-06 01:40:00 UTC,633.0,234.0,275.0,91.0,391.0,80.0,69.0,62.0,242.0,136.0
2018-02-06 01:41:00 UTC,293.0,307.0,112.0,155.0,219.0,19.0,115.0,36.0,140.0,80.0
2018-02-06 01:42:00 UTC,345.0,203.0,147.0,47.0,250.0,23.0,52.0,78.0,216.0,119.0
2018-02-06 01:43:00 UTC,343.0,235.0,128.0,30.0,139.0,71.0,9.0,70.0,99.0,157.0
2018-02-06 01:44:00 UTC,287.0,343.0,29.0,15.0,143.0,7.0,35.0,24.0,122.0,87.0
2018-02-06 01:45:00 UTC,240.0,226.0,82.0,20.0,227.0,28.0,20.0,70.0,114.0,89.0
2018-02-06 01:46:00 UTC,343.0,198.0,181.0,101.0,245.0,68.0,63.0,52.0,316.0,129.0
2018-02-06 01:47:00 UTC,507.0,307.0,231.0,66.0,308.0,36.0,55.0,113.0,195.0,209.0
2018-02-06 01:48:00 UTC,280.0,253.0,104.0,14.0,265.0,14.0,23.0,38.0,137.0,98.0
2018-02-06 01:49:00 UTC,350.0,251.0,91.0,14.0,130.0,19.0,32.0,35.0,182.0,124.0
2018-02-06 01:50:00 UTC,268.0,227.0,95.0,7.0,304.0,74.0,35.0,28.0,108.0,78.0
2018-02-06 01:51:00 UTC,264.0,281.0,96.0,7.0,183.0,96.0,45.0,30.0,61.0,84.0
2018-02-06 01:52:00 UTC,597.0,900.0,244.0,57.0,322.0,90.0,190.0,43.0,203.0,168.0
2018-02-06 01:53:00 UTC,362.0,231.0,102.0,29.0,316.0,117.0,31.0,34.0,186.0,75.0
2018-02-06 01:54:00 UTC,272.0,181.0,101.0,2.0,234.0,37.0,23.0,26.0,109.0,117.0
2018-02-06 01:55:00 UTC,346.0,255.0,167.0,45.0,352.0,55.0,61.0,52.0,206.0,187.0
2018-02-06 01:56:00 UTC,403.0,353.0,234.0,30.0,455.0,19.0,71.0,58.0,307.0,213.0
2018-02-06 01:57:00 UTC,291.0,255.0,72.0,24.0,378.0,9.0,37.0,53.0,102.0,105.0
2018-02-06 01:58:00 UTC,279.0,342.0,94.0,27.0,301.0,9.0,12.0,13.0,187.0,133.0
2018-02-06 01:59:00 UTC,208.0,457.0,63.0,15.0,164.0,14.0,32.0,8.0,235.0,92.0
2018-02-06 02:00:00 UTC,428.0,318.0,185.0,12.0,315.0,12.0,87.0,56.0,251.0,192.0
2018-02-06 02:01:00 UTC,376.0,253.0,131.0,8.0,284.0,88.0,34.0,30.0,134.0,142.0
2018-02-06 02:02:00 UTC,318.0,246.0,53.0,7.0,274.0,63.0,24.0,27.0,169.0,128.0
2018-02-06 02:03:00 UTC,404.0,257.0,140.0,57.0,326.0,115.0,34.0,66.0,208.0,128.0
2018-02-06 02:04:00 UTC,482.0,399.0,165.0,128.0,408.0,34.0,58.0,61.0,391.0,211.0
2018-02-06 02:05:00 UTC,344.0,259.0,118.0,85.0,228.0,17.0,48.0,46.0,122.0,105.0
2018-02-06 02:06:00 UTC,295.0,246.0,72.0,29.0,226.0,44.0,30.0,29.0,162.0,102.0
2018-02-06 02:07:00 UTC,193.0,184.0,43.0,16.0,194.0,34.0,43.0,44.0,127.0,112.0
2018-02-06 02:08:00 UTC,233.0,236.0,33.0,2.0,179.0,20.0,14.0,37.0,168.0,105.0
2018-02-06 02:09:00 UTC,285.0,248.0,65.0,29.0,206.0,42.0,33.0,41.0,199.0,125.0
2018-02-06 02:10:00 UTC,314.0,191.0,65.0,12.0,297.0,30.0,37.0,34.0,207.0,108.0
2018-02-06 02:11:00 UTC,234.0,138.0,27.0,6.0,119.0,63.0,24.0,43.0,135.0,62.0
2018-02-06 02:12:00 UTC,201.0,177.0,57.0,10.0,111.0,20.0,12.0,20.0,59.0,118.0
2018-02-06 02:13:00 UTC,153.0,219.0,19.0,61.0,155.0,17.0,30.0,18.0,114.0,95.0
2018-02-06 02:14:00 UTC,431.0,261.0,73.0,76.0,179.0,97.0,40.0,31.0,153.0,128.0
2018-02-06 02:15:00 UTC,299.0,275.0,131.0,71.0,313.0,24.0,56.0,30.0,173.0,186.0
2018-02-06 02:16:00 UTC,241.0,293.0,120.0,40.0,237.0,12.0,70.0,25.0,148.0,168.0
2018-02-06 02:17:00 UTC,224.0,312.0,79.0,39.0,234.0,7.0,46.0,14.0,112.0,96.0
2018-02-06 02:18:00 UTC,203.0,264.0,88.0,68.0,188.0,26.0,24.0,27.0,101.0,139.0
2018-02-06 02:19:00 UTC,233.0,239.0,57.0,47.0,166.0,30.0,21.0,44.0,102.0,108.0
2018-02-06 02:20:00 UTC,265.0,231.0,38.0,37.0,125.0,57.0,60.0,25.0,165.0,153.0
2018-02-06 02:21:00 UTC,231.0,236.0,77.0,85.0,166.0,18.0,37.0,19.0,102.0,121.0
2018-02-06 02:22:00 UTC,274.0,295.0,53.0,30.0,277.0,82.0,13.0,54.0,169.0,150.0
2018-02-06 02:23:00 UTC,188.0,137.0,63.0,14.0,136.0,30.0,46.0,9.0,141.0,103.0
2018-02-06 02:24:00 UTC,136.0,217.0,54.0,39.0,161.0,20.0,25.0,14.0,81.0,102.0
2018-02-06 02:25:00 UTC,204.0,98.0,45.0,10.0,341.0,29.0,17.0,26.0,40.0,85.0
2018-02-06 02:26:00 UTC,458.0,236.0,142.0,122.0,288.0,68.0,49.0,16.0,234.0,113.0
2018-02-06 02:27:00 UTC,307.0,195.0,170.0,68.0,578.0,33.0,24.0,56.0,218.0,168.0
2018-02-06 02:28:00 UTC,334.0,168.0,99.0,9.0,211.0,91.0,23.0,31.0,140.0,121.0
2018-02-06 02:29:00 UTC,430.0,167.0,145.0,46.0,271.0,77.0,41.0,48.0,139.0,141.0
2018-02-06 02:30:00 UTC,354.0,282.0,189.0,70.0,341.0,104.0,39.0,84.0,193.0,152.0
2018-02-06 02:31:00 UTC,398.0,364.0,130.0,35.0,369.0,56.0,27.0,46.0,285.0,151.0
2018-02-06 02:32:00 UTC,422.0,227.0,139.0,51.0,303.0,24.0,23.0,24.0,237.0,105.0
2018-02-06 02:33:00 UTC,366.0,280.0,126.0,62.0,355.0,91.0,36.0,53.0,206.0,85.0
2018-02-06 02:34:00 UTC,289.0,290.0,77.0,21.0,148.0,10.0,24.0,26.0,162.0,97.0
2018-02-06 02:35:00 UTC,121.0,239.0,55.0,4.0,197.0,9.0,11.0,7.0,88.0,74.0
2018-02-06 02:36:00 UTC,269.0,332.0,42.0,87.0,149.0,16.0,21.0,42.0,122.0,90.0
2018-02-06 02:37:00 UTC,235.0,296.0,61.0,5.0,161.0,35.0,9.0,31.0,56.0,47.0
2018-02-06 02:38:00 UTC,285.0,193.0,91.0,8.0,220.0,36.0,26.0,37.0,87.0,83.0
2018-02-06 02:39:00 UTC,362.0,249.0,84.0,67.0,413.0,74.0,30.0,45.0,193.0,101.0
2018-02-06 02:40:00 UTC,251.0,219.0,67.0,45.0,216.0,5.0,19.0,35.0,128.0,63.0
2018-02-06 02:41:00 UTC,133.0,195.0,40.0,30.0,183.0,2.0,15.0,18.0,104.0,44.0
2018-02-06 02:42:00 UTC,191.0,302.0,52.0,33.0,167.0,9.0,26.0,24.0,112.0,67.0
2018-02-06 02:43:00 UTC,215.0,224.0,51.0,83.0,173.0,13.0,23.0,63.0,78.0,44.0
2018-02-06 02:44:00 UTC,327.0,277.0,131.0,45.0,311.0,70.0,23.0,23.0,139.0,67.0
2018-02-06 02:45:00 UTC,280.0,135.0,64.0,46.0,199.0,66.0,43.0,26.0,120.0,81.0
2018-02-06 02:46:00 UTC,195.0,133.0,82.0,16.0,192.0,26.0,18.0,78.0,84.0,95.0
2018-02-06 02:47:00 UTC,209.0,321.0,57.0,69.0,291.0,30.0,26.0,88.0,125.0,66.0
2018-02-06 02:48:00 UTC,161.0,181.0,70.0,75.0,130.0,18.0,20.0,67.0,82.0,66.0
2018-02-06 02:49:00 UTC,178.0,142.0,77.0,27.0,156.0,23.0,32.0,43.0,123.0,76.0
2018-02-06 02:50:00 UTC,190.0,167.0,38.0,1.0,208.0,19.0,20.0,35.0,56.0,62.0
2018-02-06 02:51:00 UTC,122.0,147.0,38.0,34.0,226.0,5.0,24.0,39.0,140.0,67.0
2018-02-06 02:52:00 UTC,256.0,222.0,120.0,94.0,336.0,71.0,45.0,23.0,206.0,129.0
2018-02-06 02:53:00 UTC,179.0,207.0,68.0,23.0,178.0,30.0,23.0,7.0,85.0,107.0
2018-02-06 02:54:00 UTC,106.0,138.0,73.0,4.0,166.0,13.0,17.0,17.0,58.0,118.0
2018-02-06 02:55:00 UTC,124.0,123.0,93.0,98.0,152.0,37.0,12.0,9.0,85.0,84.0
2018-02-06 02:56:00 UTC,191.0,163.0,88.0,39.0,336.0,20.0,29.0,22.0,113.0,94.0
2018-02-06 02:57:00 UTC,177.0,156.0,49.0,48.0,203.0,85.0,19.0,68.0,58.0,71.0
2018-02-06 02:58:00 UTC,153.0,236.0,68.0,16.0,122.0,63.0,22.0,82.0,161.0,69.0
2018-02-06 02:59:00 UTC,275.0,224.0,118.0,25.0,128.0,64.0,37.0,49.0,160.0,118.0
2018-02-06 03:00:00 UTC,356.0,157.0,76.0,57.0,325.0,46.0,31.0,50.0,141.0,116.0
2018-02-06 03:01:00 UTC,211.0,193.0,170.0,155.0,316.0,28.0,49.0,68.0,134.0,107.0
2018-02-06 03:02:00 UTC,278.0,178.0,109.0,21.0,105.0,12.0,45.0,24.0,124.0,155.0
