Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken
2018-02-14 04:22:00 UTC,,8771.372,8783.0575,,8773.96236842105,8960.0,8781.24923076923,8799.41555555556,8784.0,8784.35384615384
2018-02-14 04:23:00 UTC,8592.12,8769.29666666667,8784.81948717949,8930.0,8769.4024,8931.69000001,8781.23307692308,8799.56444444444,,8787.20769230769
2018-02-14 04:24:00 UTC,8572.24,8774.71052631579,8787.50316666666,8930.0,8767.4951724138,8938.408155285,8786.94727272727,8804.6075,,8797.99875
2018-02-14 04:25:00 UTC,8666.11,8780.69024814455,8791.4295,8931.65576923077,8767.92931034483,8937.89454545636,8790.04253164557,8812.2348,,8790.80833333333
2018-02-14 04:26:00 UTC,8667.84,8787.07058823529,8801.34764150943,8951.19326923077,8775.41041666667,,8800.16373493976,8820.8308,8801.9725,8799.93
2018-02-14 04:27:00 UTC,8697.61,8806.99076332483,8824.60173913044,8963.10882352941,8800.95885532593,8951.63222222222,8816.69211538462,8837.98805825243,,8819.52857142857
2018-02-14 04:28:00 UTC,,8824.35138488686,8836.32528301887,8988.37692307692,8825.15955357141,8977.54704373789,8828.71673913043,8852.48271186441,8832.145,8830.034375
2018-02-14 04:29:00 UTC,,8817.04932661357,8828.5232,8976.36666666667,8821.05406249999,8980.60721025429,8831.0,8834.728,8836.88375,8827.71071428571
2018-02-14 04:30:00 UTC,8548.46,8821.35000000001,8832.47425531914,8984.2375,8828.53126582279,8987.55559035107,8833.80833333333,8841.8859375,8841.56,8830.9
2018-02-14 04:31:00 UTC,,8825.15324438937,8837.98374999999,8990.8625,8834.82483516484,8982.87924585455,8842.90321428571,8851.89769230769,8843.605,8829.76785714286
2018-02-14 04:32:00 UTC,8699.79,8820.33163033256,8839.53394366196,8992.9,8835.53472222223,8989.0,8836.31333333333,8852.13166666667,8845.155,8837.31428571429
2018-02-14 04:33:00 UTC,8505.98,8819.10595138188,8845.09450704226,8987.7,8830.1458490566,8976.8,8841.75485714286,8853.7052631579,8846.37,8840.05384615385
2018-02-14 04:34:00 UTC,8465.52,8804.96738109769,8840.16942857142,8980.98910891088,8805.51528571429,8966.23418085429,8825.12166666667,8841.17333333333,8826.51769230769,8835.84444444444
2018-02-14 04:35:00 UTC,8674.97,8797.6819047619,8818.35857142857,8963.79,8802.3943373494,8994.989999,8820.45411764706,8836.44866666667,8819.21833333333,8824.77916666667
2018-02-14 04:36:00 UTC,8616.46,8797.60157812667,8818.00655172414,8948.675,8795.28312500001,8984.29990909091,8818.62153846154,8832.97727272727,8816.655,8809.64444444444
2018-02-14 04:37:00 UTC,8604.59,8800.92352941177,8817.0952173913,8959.16666666667,8794.06625000001,8965.582223213,8818.76,8836.81,8816.98833333333,8820.11333333333
2018-02-14 04:38:00 UTC,,8812.60664540452,8824.09681818182,8963.44,8813.45111111111,8953.69571442857,8828.16304347826,8842.36694444444,8839.27,8830.475
2018-02-14 04:39:00 UTC,,8815.95,8826.44954545454,8971.08333333333,8820.90272727273,8994.557499625,8834.72762711865,8844.20142857143,,
2018-02-14 04:40:00 UTC,,8823.44102564102,8833.68275862069,8995.225,8824.8668115942,8991.34793305214,8839.25418181818,8845.64666666667,8839.99,8832.02222222222
2018-02-14 04:41:00 UTC,,8836.81888525312,8838.81888888889,8995.81481481481,8836.29390410958,8968.1,8844.41541666667,8838.20277777778,8846.15,8838.6
2018-02-14 04:42:00 UTC,8607.17,8818.57349085927,8825.97454545454,8982.73333333333,8830.01677419355,8993.36444142125,8844.84,8837.47673469388,8845.79,8844.9
2018-02-14 04:43:00 UTC,,8812.75978142787,8828.88095238095,8980.3,8829.95176470588,8980.035,8835.01666666667,8838.36,8836.53,8828.6125
2018-02-14 04:44:00 UTC,8577.35,8799.31632653061,8809.08,8968.45,8812.38853658536,8983.495,8822.49764705883,8827.001,8820.68,8829.73846153846
2018-02-14 04:45:00 UTC,,8790.33454545455,8794.75954545455,8950.5,8805.00565217392,8976.53,8815.60888888889,8820.484,8813.5,8820.02
2018-02-14 04:46:00 UTC,8692.3,8779.85756288605,8784.308,8950.31333333333,8789.19494163424,8968.22647082353,8798.59,8805.9475,8803.48,8806.35694444445
2018-02-14 04:47:00 UTC,8668.62,8778.7125,8787.5485,8944.8,8788.75703703704,8960.20591352666,8790.21472222222,8805.349375,8787.34,8797.37941176471
2018-02-14 04:48:00 UTC,8639.535,8794.72432432432,8805.3075,8977.74,8799.99166666667,8963.635,8800.0924137931,8813.72666666667,,8810.18888888889
2018-02-14 04:49:00 UTC,8746.37777777778,8799.98837209302,8811.99608695652,8962.85714285714,8799.99772727273,8985.43555555556,8813.35214285714,8815.87157894737,,8809.0125
2018-02-14 04:50:00 UTC,8506.93,8804.00952380952,8810.99782608696,8973.6,8799.99666666667,8946.04,8817.14428571428,8827.94708333333,8813.85,8819.15714285714
2018-02-14 04:51:00 UTC,8691.87,8804.37692307692,8809.90142857143,8982.925,8799.99272727273,8947.438,8819.83,8827.27941176471,,8815.26153846154
2018-02-14 04:52:00 UTC,,8803.54318181818,8802.16428571428,,8807.0111038961,8970.410999893,8820.015,8826.524,8813.59,8813.625
2018-02-14 04:53:00 UTC,8678.44,8806.0935483871,8809.86181818182,,8816.422,8956.0,8820.875,8835.26441176471,,8818.66666666667
2018-02-14 04:54:00 UTC,,8807.78571428571,8806.73071428571,8975.31666666667,8812.77896551724,8971.0564739175,8822.15,8840.64181818182,8818.22,8825.91304347827
2018-02-14 04:55:00 UTC,8696.1,8805.23606557377,8803.16833333333,8970.98888888889,8805.44970588235,8988.15499966667,8820.006,8838.79,,8815.05
2018-02-14 04:56:00 UTC,8828.67,8801.5294117647,8800.67333333333,,8800.55988372093,8989.98749925,8805.88,8835.02222222222,8817.17,8841.1512195122
