Time,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,others
2018-01-18 06:00:00 UTC,11073.0079983463,11231.7882655247,11917.0599561404,11212.048743412,12399.9628907208,11227.0587972973,11078.2344297833,11209.3719230769,11315.7370967742,11245.068019802
2018-01-18 07:00:00 UTC,10743.18239945,10921.4028917008,11644.0243223819,10902.9826815948,12038.8579220582,10914.976694813,10757.2577649007,10890.855756579,11058.2115993666,10939.5514814815
2018-01-18 08:00:00 UTC,10735.5103716136,10865.6516078432,11562.2290184922,10866.353694864,11907.3883785002,10854.4175198939,10717.3703705509,10885.5707764706,10968.0983840304,10813.6180722892
2018-01-18 09:00:00 UTC,11139.6443544361,11246.1185317352,11879.535730071,11203.506229695,12415.8402635142,11214.7711374407,11143.742718911,11254.3928703704,11364.0633526011,11032.5906666667
2018-01-18 10:00:00 UTC,11180.3546476268,11283.0360644187,11936.6445296672,11273.7398592651,12523.9916098774,11260.7858289335,11161.7489374156,11324.5304672897,11420.0086531752,11304.405
2018-01-18 11:00:00 UTC,11482.0276922643,11553.2307145791,12214.8714946326,11540.4416423065,12748.0082027589,11527.6983231334,11456.9395193065,11582.6691549296,11697.9547838086,11547.5603571429
2018-01-18 12:00:00 UTC,11695.6577639812,11859.3636688903,12498.4506746827,11801.3103223696,12923.2343404854,11800.8728402367,11691.5749406528,11832.9285138004,12001.1499616271,11804.484
2018-01-18 13:00:00 UTC,11568.6724966479,11786.1837053715,12431.0476433566,11734.0162178987,12592.5672043023,11708.89581571,11589.6336090226,11729.9864705882,11913.4186560566,11783.6427184466
2018-01-18 14:00:00 UTC,11611.6300000587,11838.0086888731,12476.8427255092,11806.9580784819,12388.9851000474,11794.6010229445,11580.2290253225,11831.7663973064,11950.2010463378,11841.7514772727
2018-01-18 15:00:00 UTC,11727.6344143708,12034.8126438536,12629.6723741548,12001.1152984108,12698.0348644749,12001.0594000001,11746.2894117647,12016.8968307087,12080.1542920847,11938.9834246575
2018-01-18 16:00:00 UTC,11516.4713801017,11843.3130018473,12476.5918521816,11804.4606848426,12633.4218931207,11799.8429150685,11510.5406495264,11850.1922660098,11848.2592792793,11891.8225333333
2018-01-18 17:00:00 UTC,11399.9770820563,11739.6428326435,12427.2730348837,11741.6329268292,12513.9385755587,11741.7055490483,11365.3695895817,11758.1124817518,11801.4447333034,11866.3190588235
2018-01-18 18:00:00 UTC,11373.6952702493,11643.0864859504,12396.8306603774,11679.2072987819,12571.2303463534,11671.1918573446,11335.8943257576,11685.8200859599,11741.53950555,11701.75875
2018-01-18 19:00:00 UTC,11531.0942315406,11734.0279543726,12476.3130309735,11722.934352525,12713.6003464275,11697.2146244344,11537.0940279627,11780.1106853582,11797.8883147387,11714.4101449275
2018-01-18 20:00:00 UTC,11697.0315463504,11867.2982137873,12608.1138535032,11868.9517853963,12771.0659461197,11878.3419691781,11700.3983165977,11908.4978343949,11907.0579872204,11769.4076271186
2018-01-18 21:00:00 UTC,11481.523423531,11666.2180241188,12424.4818217562,11638.3504700239,12771.1928695886,11634.1633027027,11498.2181332629,11719.7307307692,11681.7888580492,11707.6044594595
2018-01-18 22:00:00 UTC,11098.3624730432,11327.9960513479,12079.2045963756,11342.9394512195,12669.7662909904,11374.7151438597,11091.0428884382,11405.7478571429,11358.5123998607,11417.9548529412
2018-01-18 23:00:00 UTC,10985.5319798733,11219.2253106961,11976.0324825662,11245.4412547051,12794.0056313491,11229.5622734761,10997.7221569416,11360.5614908579,11239.3656537386,11288.495875
2018-01-19 00:00:00 UTC,11136.1770775615,11402.2202051552,12084.6513232514,11427.8963196442,12871.0493346822,11426.0021604938,11124.0729739552,11475.2962903226,11426.9161474889,11269.5847916667
2018-01-19 01:00:00 UTC,11241.1287076587,11493.3478122021,12198.5659424084,11529.008061674,12806.9251204181,11545.6684495192,11241.6977170036,11583.9923497268,11523.1138888889,11322.7292156863
2018-01-19 02:00:00 UTC,10949.2662975284,11296.7217305664,11944.1211934157,11299.1400076727,12616.0930020021,11342.8849834437,10933.921221374,11366.1849295775,11307.4288874842,11272.8837362637
2018-01-19 03:00:00 UTC,10813.1818749793,11156.8296116995,11788.7729593268,11140.165216027,12601.1011253023,11143.0770824054,10784.2979454095,11216.2620356234,11176.8573961736,11165.0614102564
2018-01-19 04:00:00 UTC,10987.6919307274,11293.7379815175,11952.0181840194,11269.3260699126,12714.3577701661,11287.9130995261,10962.5981396825,11322.7176470588,11300.8513104251,11158.122
2018-01-19 05:00:00 UTC,11167.4874808669,11433.5399315404,12110.1268668407,11411.6664638656,12794.8029251141,11425.8705389222,11133.5828163992,11467.6177978339,11476.2468989547,11395.8463513513
2018-01-19 06:00:00 UTC,11264.0373864717,11540.0157173795,12194.5392322457,11498.6259286675,12906.837639398,11520.5435455681,11214.3598576513,11542.669346247,11566.0353256705,11477.9495348837
2018-01-19 07:00:00 UTC,11130.5241423122,11469.3804869763,12093.9186153846,11458.4195314941,12795.8054457215,11473.0253293413,11108.8447884789,11525.4365346535,11485.8209019327,11465.142826087
2018-01-19 08:00:00 UTC,11491.2646450443,11683.7120494148,12355.5529094413,11611.0413714879,13014.8572226367,11683.9400084818,11364.9076235613,11705.5526848875,11743.086925795,11481.007962963
2018-01-19 09:00:00 UTC,11540.9009886354,11745.5835011877,12433.0506956522,11723.4246125687,12986.1194683563,11701.10727948,11513.9642445055,11763.4415810277,11749.7132173913,11561.52025
2018-01-19 10:00:00 UTC,11595.0935630401,11829.0293339543,12481.4832978724,11778.869122807,12965.5270089995,11805.7391794872,11571.3096201414,11811.08325,11824.2161249204,11545.6097560976
2018-01-19 11:00:00 UTC,11580.3906000683,11786.0428779739,12491.9903838384,11761.8706032483,12903.7585979967,11787.5053658536,11547.1338081937,11807.6359111111,11821.3019491526,11559.4069565217
2018-01-19 12:00:00 UTC,11705.5904015924,11919.3352182845,12552.253264,11861.6644371374,12943.5801967943,11907.0329609691,11666.8474154188,11926.8902202643,11913.3802958015,11612.9006382979
2018-01-19 13:00:00 UTC,11742.7068593414,11876.1584362935,12553.7497328881,11833.4086861314,13001.4455447116,11851.3127272727,11712.9231886025,11856.749488491,11907.9840190559,11635.0148780488
2018-01-19 14:00:00 UTC,11554.5445576858,11673.0495806923,12382.0800142653,11636.0929976423,12876.6462358821,11671.5833982301,11536.6512878788,11656.4062089915,11706.6765639589,11595.3269387755
2018-01-19 15:00:00 UTC,11490.1699075341,11576.341974416,12295.9832224532,11542.7688362702,12919.011608841,11569.7193648961,11442.3174692203,11569.0425945946,11627.2941346154,11612.7202083333
2018-01-19 16:00:00 UTC,11585.7309156571,11675.8493984548,12414.9047674419,11651.3218868845,12912.2760393235,11672.8556266206,11547.8468630047,11710.8922916667,11707.1873455265,11541.9743478261
2018-01-19 17:00:00 UTC,11359.9997806736,11411.1502926209,12189.9206616729,11410.1984867752,12763.4864626202,11416.2484940412,11339.9980230011,11472.2786380368,11509.8542548941,11450.4654385965
2018-01-19 18:00:00 UTC,11159.2078391066,11210.1094728915,11987.4412918108,11221.5718346998,12542.7489971227,11188.3593384224,11125.15940201,11259.6944483985,11299.6004297994,11303.7519354839
2018-01-19 19:00:00 UTC,11184.026343098,11275.480255027,12025.5215247525,11249.0560219981,12657.4016947012,11239.2926122449,11160.7714216868,11267.7609202454,11329.9043452381,11300.3826530612
2018-01-19 20:00:00 UTC,11270.677094433,11327.3448980747,12124.8092287918,11316.5303365214,12656.8631189032,11314.870348675,11223.85813096,11319.2918288591,11407.749978605,11320.8272307692
2018-01-19 21:00:00 UTC,11386.2346852525,11457.7481045296,12204.0733967391,11445.5009077099,12850.517646773,11451.0250988142,11354.2264623116,11454.5646192893,11506.1504265403,11404.4573913043
2018-01-19 22:00:00 UTC,11247.5119837163,11329.6101738335,12102.0680082988,11317.3482431193,12771.4871435981,11323.6446723044,11252.5380170576,11348.5637288136,11401.4287853577,11357.9587272727
2018-01-19 23:00:00 UTC,11312.5847642249,11410.789027668,12130.674270073,11394.9016195603,12845.2979138903,11409.9188870968,11314.2487351351,11414.7482967033,11448.5913013699,11349.5018181818
2018-01-20 00:00:00 UTC,11506.8638078419,11609.8440399556,12295.4533009709,11558.0665177133,12926.8135213351,11596.3092060492,11492.4153351699,11586.3572891566,11653.6863789616,11408.8024489796
2018-01-20 01:00:00 UTC,11595.6162431685,11706.3281699794,12404.0525,11640.3186146723,12968.1365848454,11670.9381203007,11566.0510032017,11664.934556962,11748.071685879,11485.6096153846
2018-01-20 02:00:00 UTC,11613.7250275955,11699.3266894198,12417.0294047619,11639.1624473778,12973.7040969198,11698.1066251944,11603.328281054,11676.6556097561,11757.8954212454,11530.1553571429
2018-01-20 03:00:00 UTC,11732.7135671728,11809.6595117698,12505.3238416422,11752.2060886075,13006.6865216204,11822.9997791411,11713.6701934399,11786.1748292683,11864.9617437722,11664.1820689655
2018-01-20 04:00:00 UTC,11935.0682661225,11972.373078635,12671.7943689321,11904.2826847121,13137.7529715882,11966.4992756084,11861.6587167071,11902.8685983264,12039.7181514011,11686.6966037736
2018-01-20 05:00:00 UTC,12437.7389188239,12502.2274867122,13160.111329588,12395.1466190723,13469.7175576744,12469.9702714536,12391.3690729612,12482.9115322581,12558.2438850751,12304.7795555556
2018-01-20 06:00:00 UTC,12492.962686342,12528.9659892016,13231.4533616299,12484.416597015,13483.5775160939,12536.0117474049,12457.3850694445,12498.4943216081,12585.4437105595,12502.6567123288
2018-01-20 07:00:00 UTC,12510.9927748521,12557.8300500454,13232.8046310832,12489.1900739524,13579.5165464185,12538.6318905473,12496.5694019608,12519.1442272727,12601.4629268292,12611.6768235294
2018-01-20 08:00:00 UTC,12597.4677977933,12639.9524202709,13280.2156032172,12554.5499396552,13748.2071921783,12651.7406121091,12580.4031294118,12622.821838565,12687.2852517986,12723.839
2018-01-20 09:00:00 UTC,12601.0280177077,12658.2306875,13339.7011014493,12589.2499780782,13959.0434401012,12655.1842735043,12586.4352913969,12658.9851351351,12706.2499651081,12759.6296153846
2018-01-20 10:00:00 UTC,12494.3593424007,12534.4799249061,13256.727628866,12484.0195825427,13845.9612605303,12543.6257232704,12469.5811330472,12517.6678969957,12568.7933395005,12480.2531730769
2018-01-20 11:00:00 UTC,12444.8217233401,12495.3937065053,13227.9069751693,12441.1465329992,13846.1233046902,12521.1941233141,12463.6532039637,12481.758908046,12571.3626515152,12445.0182432432
2018-01-20 12:00:00 UTC,12372.6911597357,12430.7396510904,13189.021761194,12368.8933288043,13783.203456758,12402.9951886792,12377.3118956407,12405.0140625,12471.9158495635,12387.8648863636
2018-01-20 13:00:00 UTC,12535.7947319764,12599.9324728261,13345.5208865979,12548.8767708334,13856.7174216788,12585.3951829268,12478.5929591214,12569.0359459459,12639.1159670782,12360.8033333333
2018-01-20 14:00:00 UTC,12579.4895668739,12633.4399771168,13389.2032506204,12587.3047812052,13874.441718558,12616.2045091324,12550.6012779061,12609.1401337793,12646.5923272035,12450.5653846154
2018-01-20 15:00:00 UTC,12529.7129860489,12574.267327653,13357.8212337662,12548.2226676528,13803.2065886005,12569.694211793,12519.7152525253,12553.4666283525,12635.6344657196,12377.4640322581
2018-01-20 16:00:00 UTC,12691.5364762117,12766.2184350548,13483.1357367387,12706.307458287,13716.922439429,12696.0151192843,12626.0212043796,12717.4362531017,12775.1361162646,12614.7816438356
2018-01-20 17:00:00 UTC,12804.3532499673,12888.465255074,13541.1557345971,12836.2490204865,13888.8092308926,12839.9382032218,12805.5384873374,12837.0895620438,12899.6384138786,12764.8522580645
2018-01-20 18:00:00 UTC,12890.4685923253,12930.0168998793,13561.9901565218,12888.7011620795,13954.9569145587,12911.2558041458,12872.5244347134,12896.6389940829,12936.2899318301,12699.1828571429
2018-01-20 19:00:00 UTC,12806.5513755608,12839.5324341351,13514.9540329218,12807.415958231,13983.508196946,12817.9341651706,12794.8722050148,12821.0968867924,12870.2441011236,12837.8105479452
2018-01-20 20:00:00 UTC,12697.3448744494,12741.5299703704,13467.1504807692,12714.4310270468,13956.4096646777,12726.9660824742,12698.1997374344,12728.1317204301,12756.4197939263,12712.076
2018-01-20 21:00:00 UTC,12799.5660674877,12832.759600939,13585.1379759519,12806.1929170344,14064.0103058308,12808.2781255301,12792.8451881188,12824.3090983607,12865.8314977973,12700.3051111111
2018-01-20 22:00:00 UTC,12867.8270472961,12903.7525808937,13695.3943325527,12872.8805130327,14093.0729028907,12895.4646503068,12858.62451,12889.9877700348,12935.415954416,12887.2531506849
2018-01-20 23:00:00 UTC,12741.7225175238,12775.8027697594,13597.9842962963,12776.4312687267,14060.3064361443,12795.3530238394,12716.5162605753,12792.4130900243,12837.6906893465,12804.0379069767
2018-01-21 00:00:00 UTC,12499.6418822266,12555.05695612,13385.8655279503,12548.1291237699,13880.8039146124,12562.7978311687,12475.428875969,12564.781196319,12603.2645356371,12634.8991071429
2018-01-21 01:00:00 UTC,12439.0700523743,12470.7890964221,13288.9223563218,12462.2965070855,13802.5670202708,12446.0725870647,12411.3770101597,12481.9757435898,12514.3440498442,12564.4462068966
2018-01-21 02:00:00 UTC,12508.3248963276,12552.8529666255,13384.8659073359,12526.9418965517,13892.7161156484,,12491.5793066884,12570.4512581345,12588.7204579025,12514.9846153846
2018-01-21 03:00:00 UTC,12561.2913491422,12605.3021804512,13421.7830143541,12575.941695389,13912.3318090368,,12521.1119693095,12589.5287761194,12648.7731256086,12525.8703703704
2018-01-21 04:00:00 UTC,12381.3681960881,12418.2943754314,13288.0607816092,12365.5371781033,13807.8121794948,12399.6219047619,12356.0515793919,12388.2582380952,12470.8112123336,12346.6604166667
2018-01-21 05:00:00 UTC,12161.0085719354,12188.4293951611,13080.9735521236,12169.8839902986,13637.7346828914,12188.6090634261,12132.1549885233,12169.0127192983,12259.8201196302,12173.7751666667
2018-01-21 06:00:00 UTC,12065.1449408828,12114.2371351995,12972.0566091954,12068.6621354167,13513.5858441002,12113.3020601852,12080.759702725,12114.986863354,12187.9770457698,12228.0698684211
2018-01-21 07:00:00 UTC,11829.3494023034,11909.3315128593,12717.4685996241,11874.8704086539,12868.7241106651,11907.0198900428,11802.848450034,11885.4966793893,11959.8569386332,11998.795754717
2018-01-21 08:00:00 UTC,11915.7563771057,11978.2368309859,12791.9159454855,11959.9977899621,12941.2094634612,11987.6003949447,11920.5942931937,11957.7319831224,12025.0807121661,12030.1467948718
2018-01-21 09:00:00 UTC,11728.870111905,11778.7970517176,12596.7924144144,11765.7572616408,12938.2635440048,11788.7875139492,11721.5456498873,11784.5277061856,11807.6124776119,11816.2547058824
2018-01-21 10:00:00 UTC,11814.9393093177,11847.1487994972,12703.284009009,11834.5052355397,13056.3236535767,11840.5868698711,11814.0663098879,11862.8452329749,11867.7145243282,11870.6294202899
2018-01-21 11:00:00 UTC,11983.2813804415,12020.8660413355,12916.2268567026,12005.4205808478,13341.140007926,11991.7213743356,11992.2468896052,11977.8806692913,12030.3130935252,11975.4936893204
2018-01-21 12:00:00 UTC,12098.5229017694,12145.6349556919,13024.9292066116,12128.4646762178,13465.3260600942,12134.5161823362,12089.4563732929,12132.0329337539,12165.7873754153,12129.8604225352
2018-01-21 13:00:00 UTC,12076.741593818,12131.6950906892,12953.0602914798,12123.0740932644,13403.335517574,12099.6931925676,12089.7280527752,12107.190893617,12161.5382978723,12160.5030120482
2018-01-21 14:00:00 UTC,11818.1300580693,11878.3182790091,12699.9045772595,11854.328674804,13148.2202583102,11842.8228033473,11804.14302,11879.84375,11896.4183731513,11954.9804347826
2018-01-21 15:00:00 UTC,11646.1391218298,11730.8619658977,12583.6014827586,11720.8771807027,13113.2088629355,11723.1097372159,11704.4812794613,11707.9887142857,11724.2086419753,11900.7725619835
2018-01-21 16:00:00 UTC,11324.2991256445,11394.1448806301,12256.5143415463,11390.2293728731,12745.0333203928,11372.3878754898,11317.4978076923,11371.4490712743,11368.7616866216,11532.404
2018-01-21 17:00:00 UTC,11297.6703071855,11351.8604210896,12229.4611564626,11357.8920311739,12756.3703486476,11360.5935260483,11278.4454818653,11337.3001230769,11359.3052631579,11522.01544
2018-01-21 18:00:00 UTC,11331.1682862201,11388.907106031,12266.5940641711,11391.3334460338,12714.1844961197,11395.6229946524,11296.1181228957,11381.469962406,11412.6353682171,11358.5269117647
2018-01-21 19:00:00 UTC,11483.0958076427,11541.9200048472,12395.1662062257,11535.48316718,12795.5139314066,11542.5531662736,11462.7836256781,11530.5371491228,11576.2128932211,11434.6014035088
2018-01-21 20:00:00 UTC,11183.0393091727,11264.2310355487,12114.345374376,11265.5541664756,12653.891369448,11267.3052414929,11176.9574939565,11238.0270137525,11293.8562412342,11289.9108571429
2018-01-21 21:00:00 UTC,11185.6402044552,11299.6944274809,12112.9812634408,11269.7234716159,12657.4149633007,11265.0009499747,11162.8147093023,11254.5428571429,11311.1386345053,11172.2419736842
2018-01-21 22:00:00 UTC,11295.8520409379,11361.2984816195,12158.2650223214,11341.9505189004,12706.0374084028,11342.9970173745,11284.1885791173,11345.69,11396.5385254989,11259.7878651685
2018-01-21 23:00:00 UTC,11340.6464010259,11402.6091217343,12190.6347554348,11390.4689312433,12722.6311941901,11366.9108082976,11335.071292517,11381.7121818182,11413.9016972166,11254.8921818182
2018-01-22 00:00:00 UTC,11565.4806415871,11600.8558281161,12403.3129891304,11578.4402534162,12876.9138065886,11566.7444719251,11559.2469739953,11574.5144117647,11634.0205472103,11391.5534693878
2018-01-22 01:00:00 UTC,11476.8518723759,11527.2151815981,12341.4167013889,11507.0059506374,12886.7148104984,11499.9955813953,11457.2410741688,11484.6190769231,11551.527333706,11389.582
2018-01-22 02:00:00 UTC,11371.9880639442,11412.1848685858,12221.8363333333,11381.0778687573,12784.2810407982,11363.6735741088,11333.5670685579,11360.7557758621,11438.2197416974,11366.8982
2018-01-22 03:00:00 UTC,11469.5609432472,11514.0119900909,12319.7126515152,11482.0478472958,12876.9485030147,11465.1704244032,11442.3421428571,11479.2758695652,11540.0065319866,11413.6198550725
2018-01-22 04:00:00 UTC,11653.6518373495,11671.9868122271,12490.1794135802,11637.4330314707,13028.5059567313,11637.0080914369,11617.0289935065,11659.4655333333,11708.5531112507,11414.9445945946
2018-01-22 05:00:00 UTC,11478.1121336078,11515.1319904076,12396.2793661972,11468.5802766952,12919.2179017559,11471.4767780873,11485.0214654162,11486.0220577617,11540.4006785935,11371.4548148148
2018-01-22 06:00:00 UTC,11569.7092767316,11610.1361860465,12454.0432659933,11566.3385517874,13030.6402049504,11558.6222048364,11560.185296343,11594.8910743802,11637.968928345,11368.9200925926
2018-01-22 07:00:00 UTC,11629.7960538881,11654.0566815342,12514.8193033708,11643.623111225,13016.4048533931,11619.5833606558,11615.2822522523,11636.5323244552,11709.1455762081,11478.8679310345
2018-01-22 08:00:00 UTC,11786.1349124277,11805.9411146208,12651.8089566929,11757.4566627907,13040.0196761914,11768.2426503568,11782.9145233645,11771.7433730159,11859.4176585748,11770.9852777778
