Time,bitfinex,bitflyer,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,kraken,others
2018-01-16 23:00:00 UTC,304.1166666666667,275.8833333333333,226.93333333333334,35.71666666666667,403.28333333333336,57.3,52.43333333333333,77.1,146.4,200.21666666666667
2018-01-17 00:00:00 UTC,300.65,271.53333333333336,162.43333333333334,32.56666666666667,480.3833333333333,49.1,55.983333333333334,59.53333333333333,137.51666666666668,183.54999999999998
2018-01-17 01:00:00 UTC,240.11666666666667,240.0,89.61666666666666,18.316666666666666,210.36666666666667,28.7,34.11666666666667,39.96666666666667,83.4,125.85000000000001
2018-01-17 02:00:00 UTC,222.8,166.26666666666668,94.11666666666666,15.783333333333333,172.78333333333333,19.766666666666666,39.96666666666667,41.35,77.86666666666666,149.40000000000003
2018-01-17 03:00:00 UTC,276.05,244.15,106.61666666666666,25.933333333333334,195.73333333333332,38.11666666666667,46.7,50.71666666666667,94.95,160.51666666666665
2018-01-17 04:00:00 UTC,232.98333333333332,241.56666666666666,77.7,23.916666666666668,174.45,41.25,28.1,36.583333333333336,84.51666666666667,123.23333333333333
2018-01-17 05:00:00 UTC,185.93333333333334,187.73333333333332,62.93333333333333,22.5,124.55,40.43333333333333,22.4,32.75,71.11666666666666,88.39999999999998
2018-01-17 06:00:00 UTC,175.63333333333333,153.15,99.13333333333334,20.2,149.83333333333334,42.25,23.083333333333332,29.5,93.48333333333333,144.06666666666666
2018-01-17 07:00:00 UTC,171.36666666666667,200.43333333333334,77.31666666666666,17.483333333333334,127.98333333333333,33.8,20.216666666666665,26.116666666666667,75.65,81.8
2018-01-17 08:00:00 UTC,221.35,203.93333333333334,105.08333333333333,20.3,214.36666666666667,58.9,24.916666666666668,32.13333333333333,89.23333333333333,109.68333333333335
2018-01-17 09:00:00 UTC,217.23333333333332,225.51666666666668,123.63333333333334,28.283333333333335,231.25,50.56666666666667,35.96666666666667,28.4,99.28333333333333,106.31666666666666
2018-01-17 10:00:00 UTC,315.28333333333336,260.3666666666667,149.9,38.3,321.05,91.48333333333333,30.016666666666666,37.46666666666667,143.53333333333333,137.29999999999998
2018-01-17 11:00:00 UTC,336.68333333333334,236.08333333333334,164.66666666666666,39.983333333333334,318.05,80.73333333333333,34.13333333333333,44.86666666666667,149.21666666666667,148.8
2018-01-17 12:00:00 UTC,241.75,225.65,111.8,29.116666666666667,277.75,56.71666666666667,23.1,41.833333333333336,116.93333333333334,113.98333333333333
2018-01-17 13:00:00 UTC,175.91666666666666,220.3,100.11666666666666,23.783333333333335,238.36666666666667,48.96666666666667,22.05,27.25,99.41666666666667,100.98333333333333
2018-01-17 14:00:00 UTC,373.43333333333334,243.2,271.76666666666665,57.2,733.0,69.46666666666667,81.0,72.3,193.95,200.2833333333333
2018-01-17 15:00:00 UTC,382.85,241.46666666666667,259.6166666666667,59.03333333333333,695.45,88.36666666666666,66.18333333333334,66.51666666666667,179.95,205.61666666666667
2018-01-17 16:00:00 UTC,307.46666666666664,238.01666666666668,195.91666666666666,40.3,606.1,83.91666666666667,48.25,67.6,160.95,173.16666666666669
2018-01-17 17:00:00 UTC,284.78333333333336,171.88333333333333,177.53333333333333,35.766666666666666,493.46666666666664,80.08333333333333,31.2,57.016666666666666,153.96666666666667,172.94999999999996
2018-01-17 18:00:00 UTC,180.26666666666668,101.61666666666666,110.95,17.233333333333334,294.65,45.4,18.916666666666668,31.8,112.16666666666667,104.31666666666668
2018-01-17 19:00:00 UTC,228.3,133.53333333333333,120.1,24.1,342.06666666666666,66.75,30.116666666666667,53.7,137.9,112.71666666666667
2018-01-17 20:00:00 UTC,297.93333333333334,149.2,184.66666666666666,29.55,514.4,92.93333333333334,39.78333333333333,67.83333333333333,162.86666666666667,161.91666666666669
2018-01-17 21:00:00 UTC,289.53333333333336,180.11666666666667,239.56666666666666,42.333333333333336,626.6,109.03333333333333,46.2,85.51666666666667,199.51666666666668,176.5666666666667
2018-01-17 22:00:00 UTC,354.0,198.31666666666666,216.51666666666668,36.31666666666667,639.7666666666667,95.35,43.35,81.1,194.3,200.9
2018-01-17 23:00:00 UTC,264.65,169.95,122.71666666666667,26.15,317.3666666666667,59.95,35.21666666666667,60.05,149.31666666666666,155.11666666666667
2018-01-18 00:00:00 UTC,213.35,158.2,80.1,19.85,162.43333333333334,36.85,22.466666666666665,34.583333333333336,107.76666666666667,139.85
2018-01-18 01:00:00 UTC,227.06666666666666,208.25,98.43333333333334,20.55,164.76666666666668,35.1,26.566666666666666,34.71666666666667,113.7,149.26666666666665
2018-01-18 02:00:00 UTC,212.95,236.53333333333333,95.8,23.983333333333334,143.18333333333334,35.083333333333336,36.38333333333333,38.06666666666667,126.85,219.53333333333336
2018-01-18 03:00:00 UTC,195.63333333333333,216.35,105.25,20.383333333333333,138.73333333333332,37.96666666666667,29.433333333333334,35.733333333333334,102.25,135.25
2018-01-18 04:00:00 UTC,165.81666666666666,190.31666666666666,65.95,19.433333333333334,117.88333333333334,31.916666666666668,21.066666666666666,31.833333333333332,93.71666666666667,127.38333333333331
2018-01-18 05:00:00 UTC,211.93333333333334,171.6,75.08333333333333,17.95,115.05,40.71666666666667,19.0,35.25,96.75,127.70000000000002
2018-01-18 06:00:00 UTC,150.63333333333333,168.53333333333333,83.58333333333333,13.45,107.43333333333334,37.983333333333334,12.333333333333334,35.36666666666667,41.86666666666667,89.75
2018-01-18 07:00:00 UTC,166.55,181.38333333333333,76.16666666666667,18.133333333333333,138.86666666666667,34.06666666666667,13.816666666666666,30.2,112.11666666666666,96.73333333333333
2018-01-18 08:00:00 UTC,173.23333333333332,175.93333333333334,71.41666666666667,12.75,147.41666666666666,30.533333333333335,12.566666666666666,34.18333333333333,98.56666666666666,78.91666666666666
2018-01-18 09:00:00 UTC,189.83333333333334,198.6,92.55,22.766666666666666,174.31666666666666,40.21666666666667,14.066666666666666,45.3,126.53333333333333,98.46666666666667
