Time,bit-x,bitfinex,bitflyer,bitstamp,coinbase,gemini,hitbtc,itbit,kraken,others
2018-02-13 15:04:00 UTC,5.2118,7.31600549,4.50091647,1.02432585,3.05093854,3.80167676,3.09,,12.05302321,1.7839564899999998
2018-02-13 15:05:00 UTC,5.7122,9.23787245,4.84996401,3.59851683,2.16782822,2.01,8.94999999999999,0.8955,11.5540654,3.1362694
2018-02-13 15:06:00 UTC,5.8908,4.12511416,6.56537581,3.75779624,2.14649854,2.57435847,0.84,0.561,17.81419574,6.287513240000001
2018-02-13 15:07:00 UTC,1.8121,36.71945441,40.64466945,24.87925241,37.8818839899999,7.64794625,4.55,4.4499,89.57025736,9.11165946
2018-02-13 15:08:00 UTC,2.8531,11.85126395,3.79427995,4.71768216,5.58866225,1.50342626,4.92,0.1142,3.79853637,6.13233956
2018-02-13 15:09:00 UTC,4.9681,50.64205436,8.6472398,5.49475007,12.31602328,1.8632458922,9.91,5.5492,20.04776791,3.66399353
2018-02-13 15:10:00 UTC,8.456,58.35150816,7.01731596999999,7.41986213,11.05049227,7.59272528,12.31,1.3295,48.71358264,5.4896699700000005
2018-02-13 15:11:00 UTC,4.9245,16.98427074,5.02176882,21.79626973,2.46178654,1.0,5.13,3.0809,5.28082401,5.477195939999999
2018-02-13 15:12:00 UTC,2.5858,22.42858088,4.32788924,15.2303249,7.13780026,2.23036032,13.58,0.0055,11.55756331,7.36023543
2018-02-13 15:13:00 UTC,4.313,31.3292434,6.4031283,10.15290413,22.28345905,1.7155886302,8.44999999999999,0.8072,13.56730164,2.5959828300000005
2018-02-13 15:14:00 UTC,1.0292,22.51662291,11.71734654,8.4892886,17.99736142,1.11370458,0.96,0.0042,10.72673141,8.244078130000002
2018-02-13 15:15:00 UTC,3.0644,18.58118686,7.7928299,15.11138063,22.36468386,2.2316174853,11.8,1.6545,6.76389603,6.29126226
2018-02-13 15:16:00 UTC,0.7176,14.0983377,5.02418977,4.02032684,11.61182578,7.6044168,8.48,0.0105,13.18083124,2.19440467
2018-02-13 15:17:00 UTC,2.6516,9.20749688000001,31.80353943,8.12789856,7.31501343,0.40007512,19.76,,3.56235269,2.5717538199999996
2018-02-13 15:18:00 UTC,4.7628,13.55511957,8.53002611,3.28889268,7.12794064,9.60864554,0.69,0.5643,25.27890267,4.55727007
2018-02-13 15:19:00 UTC,3.4214,8.28262289,4.96791038,22.35456743,16.19839461,3.17767289,1.36,0.1469,7.97941707,3.20517626
2018-02-13 15:20:00 UTC,10.3643,50.17924869,16.55853261,32.76198636,21.57840819,5.22812,1.47,3.6793,14.29059781,10.450961759999998
2018-02-13 15:21:00 UTC,2.4733,16.70390737,14.67287951,6.02447571,17.05641495,6.335467283,1.02,1.1529,6.25173419,6.45978444
2018-02-13 15:22:00 UTC,2.7263,6.49076886,5.65592765,13.7355493,9.20026952,5.53538147,21.99,6.0022,11.75286533,2.34911193
2018-02-13 15:23:00 UTC,3.2889,27.33139597,46.50284616,27.56861407,12.59255818,9.0248661854,1.18,0.0073,18.26420084,6.59927303
2018-02-13 15:24:00 UTC,2.9264,5.81098064,13.48973892,23.11906178,11.211877,3.0547073226,2.24,1.0031,5.42353285,6.2543086699999995
2018-02-13 15:25:00 UTC,0.7979,16.33202963,10.35185661,1.34183031,13.4588049,0.2546145429,1.69,1.9569,10.08579147,7.21428361
2018-02-13 15:26:00 UTC,2.6472,7.17702936,10.72173905,19.51052067,5.08261656,1.62687757,2.94999999999999,7.432,10.5377004,4.617952020000001
2018-02-13 15:27:00 UTC,3.3645,8.23979496,11.63355176,6.17700926,20.46622503,0.46985334,11.55,0.0468,5.11368723,1.95929227
2018-02-13 15:28:00 UTC,4.6767,25.04581492,22.50358001,12.90408078,18.69146873,3.5647,6.03,1.6039,5.69935206,4.31836979
2018-02-13 15:29:00 UTC,1.5972,41.70251565,2.368177,1.09818751,8.20423933999999,3.25805885,2.87,,10.61139154,11.21346053
2018-02-13 15:30:00 UTC,4.1053,11.13264893,26.69668993,1.32466313,20.75934042,1.10012,4.55,,15.86867437,3.76826647
2018-02-13 15:31:00 UTC,3.968,22.30623809,13.98262109,8.38231703,1.86711108,8.8480190479,2.05,2.0187,10.35776223,7.7186998
2018-02-13 15:32:00 UTC,4.063,47.62277659,24.05014522,28.34599798,10.95878376,5.1144102,2.49,4.9833,4.10497843,4.625326759999999
2018-02-13 15:33:00 UTC,3.4086,159.1034524,28.32672924,27.10023218,21.20924025,9.80799314,3.73,5.0384,86.86945054,8.47307484
2018-02-13 15:34:00 UTC,1.3151,32.63596986,27.67593559,17.48562391,28.83396955,1.03102079,2.48,0.7597,17.06272011,8.11693591
2018-02-13 15:35:00 UTC,3.866,54.84408951,21.5961243,13.89094223,26.40107522,1.06958903,5.49,10.3535,21.37463129,9.21313428
2018-02-13 15:36:00 UTC,5.2975,37.07948404,21.93411963,4.51416594,19.20341297,0.5266475,2.79,0.08,4.23648648,6.99572648
2018-02-13 15:37:00 UTC,2.6067,19.78132593,28.82045168,2.60135047,8.72897287,0.601102604,0.42,,18.25075865,2.55769896
2018-02-13 15:38:00 UTC,4.3362,11.02355476,20.07934865,5.58277469,13.64563176,0.5,5.47,,5.82335762,1.04177851
2018-02-13 15:39:00 UTC,4.4909,27.29986664,12.29750424,49.5636854,6.82218811,0.27328408,3.13,2.1976,36.27071328,2.18229961
2018-02-13 15:40:00 UTC,2.974,35.89126197,5.36510429,0.61738144,7.22337753,1.3031546135,8.72,0.0202,5.15551888,7.92704048
2018-02-13 15:41:00 UTC,0.5353,71.92960841,21.87808969,46.50037476,0.86964877,2.22919214,4.14,3.6435,20.80045629,2.19467991
2018-02-13 15:42:00 UTC,4.6153,11.20426938,20.03308203,0.95276245,2.40321975,0.0984902557,9.42,1.0,67.00659624,6.69749441
2018-02-13 15:43:00 UTC,2.654,7.71013839,18.31851291,3.74417579,16.19090531,0.50620488,2.83,,73.66799396,2.3668040999999995
2018-02-13 15:44:00 UTC,1.0405,25.15072576,16.61139032,44.32855092,9.63430153,2.006342877,0.92,,20.56750267,4.10719727
2018-02-13 15:45:00 UTC,4.3207,35.72544906,12.44018999,6.00650492,6.51691611,11.0739753257,9.41,1.2555,11.10633816,2.87174018
2018-02-13 15:46:00 UTC,3.6755,107.80766984,41.61764296,5.20650328,36.86217881,5.73392758,1.5,9.0982,11.96511422,19.17226848
2018-02-13 15:47:00 UTC,4.484,25.46130163,5.94928492,1.08381397,5.04375507,5.1097487,0.7,,7.74316938999999,4.9805233399999995
2018-02-13 15:48:00 UTC,7.4785,16.37081536,8.59497376,1.97290906,8.71821847,1.3444682519,6.8,,21.05818367,1.9296733200000005
2018-02-13 15:49:00 UTC,3.5312,7.12473434,26.83239992,1.52576204,11.21756564,1.20582886,13.87,,12.60297058,2.3958011900000002
2018-02-13 15:50:00 UTC,3.04,4.08285284,19.08734856,3.22175569,3.71362698,2.14659363,2.21,0.2,8.20867875,3.21950951
2018-02-13 15:51:00 UTC,4.9677,21.00661543,10.61492477,1.08582032,11.3073371,0.09496542,1.61,,8.0486518,0.9766438900000001
2018-02-13 15:52:00 UTC,1.4101,12.52498199,15.15145482,0.46461311,4.71107905,0.0037638,0.1,0.005,1.89730248,2.51102646
2018-02-13 15:53:00 UTC,3.0773,3.49435873,12.28024251,47.97032756,3.38115181,0.12316636,18.19,0.5164,13.47653279,4.48106077
2018-02-13 15:54:00 UTC,3.3071,21.37950428,9.55045769,5.58747533,3.76471576,7.52918404,0.86,,0.74625691,5.34123243
2018-02-13 15:55:00 UTC,2.7567,12.37326891,33.61131771,15.2906832,4.45647765,7.91622629,1.71,,9.08402099999999,3.8447749
2018-02-13 15:56:00 UTC,4.232,8.45353808,7.2840927,2.69570855,5.29789041,0.42814615,0.4,,4.8461023,6.368224689999999
2018-02-13 15:57:00 UTC,1.1698,6.63237089,3.28258476,0.57139305,4.83043365,2.44332135,2.37,,4.41135996,3.3033694200000006
2018-02-13 15:58:00 UTC,6.0134,6.94773718,0.5504,2.15547889,15.19744736,0.0778465312,1.61,,2.60597105,0.7224700900000001
2018-02-13 15:59:00 UTC,1.0551,7.96752577,6.115117,10.57872073,7.13920574,2.82840251,5.56,0.0389,4.78929242,8.734638380000002
2018-02-13 16:00:00 UTC,2.2852,12.29511884,9.00444151,6.57859728,5.8319307,1.2072775589,2.54,,12.9288436,2.77944272
2018-02-13 16:01:00 UTC,1.3699,10.19883032,28.49952049,2.72794148,3.29894121,5.8097008,2.18,3.4678,11.15156821,3.31108596
2018-02-13 16:02:00 UTC,4.9704,9.06075105,4.11575908,11.45457664,16.47570305,4.4590286588,1.66,2.5882,6.24561009,2.39269441
2018-02-13 16:03:00 UTC,11.4834,6.60219731,12.12103206,14.81423573,3.69429809,0.22696241,4.46,3.449,27.09034172,4.872051449999999
2018-02-13 16:04:00 UTC,1.2382,5.06475594,2.07637712,2.01154047,13.07124458,0.0143981993,4.19,,2.65059188,3.8917214799999997
2018-02-13 16:05:00 UTC,2.6506,5.56173583,2.12707134,2.96062424,3.43612155,1.3462431573,9.1,0.0026,8.01019263,6.93006021
2018-02-13 16:06:00 UTC,5.235,19.94713482,7.48953396,9.9458738,12.1967859,0.5,1.55,,5.06811646,3.07950805
2018-02-13 16:07:00 UTC,3.0634,16.76066163,5.4807846,11.57759422,5.49608687,0.1315,3.25,,2.32674482,1.6562898800000003
2018-02-13 16:08:00 UTC,1.6101,22.98572819,11.72773147,3.62432967,2.96844587,0.07966148,0.53,,3.93501165,5.48500967
2018-02-13 16:09:00 UTC,3.6547,8.38683538,4.7260961,4.23027652,3.44137553,1.0036189,4.6,3.453,2.75101472,2.29135831
2018-02-13 16:10:00 UTC,1.1055,19.74562264,10.34699598,3.78615041,5.90044569,1.1005063398,0.79,,10.68384479,1.58415807
2018-02-13 16:11:00 UTC,2.3863,5.64908219,22.79969771,4.9356017,6.39723585,0.5061581462,4.0,0.0282,3.7573824,5.374191820000001
2018-02-13 16:12:00 UTC,1.274,16.02639346,9.96545058,0.9734662,14.53949903,0.0190804969,3.19,0.0278,6.19793836,11.361564299999998
2018-02-13 16:13:00 UTC,0.9312,37.24973887,11.51961189,1.0021237,23.63092704,3.5204085431,3.71,2.43,19.35429359,3.80550834
2018-02-13 16:14:00 UTC,4.311,9.97125949,11.85717624,15.81629601,2.56873,1.0610247813,1.85,3.8254,16.42239641,2.8872603100000003
2018-02-13 16:15:00 UTC,4.4431,4.59413977,0.24353146,1.28009974,12.10201056,0.12027221,3.84,,9.95659990999999,4.522734360000001
2018-02-13 16:16:00 UTC,3.3389,4.5127775,1.45906888,6.67909085,4.35080169,0.47797217,8.26,1.2,8.19153505,2.35679617
2018-02-13 16:17:00 UTC,1.7611,2.10474699,0.92339147,5.20634943,5.8259022,0.72,11.2,0.0072,10.11602801,2.0972769799999997
2018-02-13 16:18:00 UTC,4.4319,1.61687354,1.272,1.87898269,2.9605605,0.12192739,8.77,0.0042,4.46752383,3.6228488000000003
2018-02-13 16:19:00 UTC,0.9183,1.52835689,2.04754493,10.15958126,3.1768415,2.02119287,3.46,0.0086,7.14160124,3.2510658699999997
2018-02-13 16:20:00 UTC,1.6999,9.13320926,4.59797936,3.63120533,9.19666426,1.50169931,2.47,6.0124,1.67015902,2.836405880000001
2018-02-13 16:21:00 UTC,1.1453,30.5575966,6.33105789,2.11233911,9.10899628,26.7247988884,2.69,0.0009,6.40514352,1.66021025
2018-02-13 16:22:00 UTC,3.1514,19.1120421,10.0981297,3.19542429,5.46457945,29.08700998,4.59,0.011,11.20133352,4.420041180000001
2018-02-13 16:23:00 UTC,5.1663,13.54470634,3.26363585,0.06156312,1.03840193,2.77206293,9.97,,4.48065596,2.92809138
2018-02-13 16:24:00 UTC,8.796,9.53195931,1.06119365,2.58533701,6.30285613,1.2099429759,0.66,0.0041,1.95496462,1.19007662
2018-02-13 16:25:00 UTC,8.1367,39.77974801,9.68882612,10.76052908,4.53314704,2.53320452,4.54999999999999,2.0746,2.83452816,6.133165589999999
2018-02-13 16:26:00 UTC,2.5825,16.84129514,2.079042,5.06535111,4.09321631,3.71343348,0.9,0.5621,7.90070241,4.55266097
2018-02-13 16:27:00 UTC,8.4055,24.02461969,4.28980177,1.31180465,6.32624157,0.0291475092,2.72,1.6747,1.99439297,0.92105825
2018-02-13 16:28:00 UTC,7.9436,27.68202328,4.06737331,0.1419468,4.07339089,0.37248861,2.15,1.2827,0.7035145,2.35859496
2018-02-13 16:29:00 UTC,6.7258,51.94966904,10.2772642,9.67931981,5.54019327,43.5437658335,11.11,,13.78149277,5.63889333
2018-02-13 16:30:00 UTC,4.5503,33.92144224,5.40155312,4.85757565,5.02511656,0.0159888,1.44,5.1,0.30505454,4.99535183
2018-02-13 16:31:00 UTC,4.0871,25.95453296,3.69497223,1.11377608,17.17855539,0.11099768,0.74,1.5675,4.31820214,3.7167606500000003
2018-02-13 16:32:00 UTC,4.3275,30.33468638,5.15342677,1.3007959,8.15152981,15.07119862,4.2,0.2045,9.25706169,2.42283217
2018-02-13 16:33:00 UTC,4.0921,27.77351569,8.81789064,13.13734836,0.98035918,3.02325695,0.9,0.1106,5.82804537,4.71678356
2018-02-13 16:34:00 UTC,4.8333,6.21385168,5.95270797,10.35460159,5.7144545,3.31732191,0.97,1.0,2.45646832,2.24508233
2018-02-13 16:35:00 UTC,1.0505,13.54150275,5.25440225,0.18401607,4.87717247,0.0915049548,9.81999999999999,0.0041,0.78097163,1.87521103
2018-02-13 16:36:00 UTC,3.8333,16.3664084,6.12632635,2.58003251,4.71128433,0.11394887,0.97,,2.36081932,2.20154885
2018-02-13 16:37:00 UTC,2.7847,23.83689908,20.14841303,56.42549778,21.43518227,5.04344893,5.55,3.3784,11.26678514,4.49812293
2018-02-13 16:38:00 UTC,1.2167,30.7121604,4.87083584,13.40149116,8.56770716999999,6.5669362226,3.08,,17.00960167,14.89163674
2018-02-13 16:39:00 UTC,3.9244,34.0586863,13.45533465,1.72401395,2.26068704,1.12028112,1.82,0.9194,9.94876019,9.43569608
2018-02-13 16:40:00 UTC,2.2386,28.6915848,5.4929588,1.7460986,1.15141089,0.00422524,11.18,,9.6306553,3.4085370000000004
2018-02-13 16:41:00 UTC,4.4541,14.7431188,1.77867944,0.65764921,3.69911914,0.00617789,4.55,,1.54741,1.31576182
2018-02-13 16:42:00 UTC,3.2157,18.70389745,1.3538671,0.59191139,5.94376945,0.0061175582,7.89,,1.14875904,5.22068817
2018-02-13 16:43:00 UTC,6.0118,13.64311704,3.496,0.19258347,2.12426655,1.78029,0.99,,0.80426935,5.13967286
