Time,bit-x,bitfinex,bitflyer,bitstamp,coinbase,gemini,hitbtc,itbit,kraken,others
2018-01-16 22:00:00 UTC,314.4458,10287.4112460105,3092.27614520019,4575.62051813002,10463.2961042804,1975.61026894988,611.509999999971,532.214800000004,3740.23977369998,2558.671147197987
2018-01-16 23:00:00 UTC,230.2524,6576.74737287011,2956.86032679019,2260.64277342,3797.79252352003,1236.4855951994,440.929999999987,291.2611,2097.06510302998,1367.8850598087215
2018-01-17 00:00:00 UTC,211.6696,6190.92452820014,2808.53912908019,2079.79681659,4473.12675571023,1406.152210886,324.319999999995,209.1557,1459.42011648999,944.2812466994101
2018-01-17 01:00:00 UTC,264.9805,4163.88930118005,2460.35066343012,1007.13396948,2285.94409154995,839.9380275013,211.69,204.1219,715.953429680002,599.72304928072
2018-01-17 02:00:00 UTC,227.8941,3531.84744827003,1700.13574557,1348.59634025,1915.92571675996,949.374027501099,224.83,450.1842,499.64944483,558.2717345980001
2018-01-17 03:00:00 UTC,205.3163,5225.51642932023,2310.40052867007,1494.7324398,2291.78543081998,1144.1015601708,301.909999999997,216.1871,846.710387600002,875.6400149899999
2018-01-17 04:00:00 UTC,266.463,4370.0587099701,2782.4284364401,1021.96378113,1984.98113964996,464.5165417336,232.940000000001,261.0069,715.513469740001,649.6885982699999
2018-01-17 05:00:00 UTC,240.0305,3102.11484938998,1830.97746984001,796.373653490001,1095.93026840999,475.7880070733,230.64,146.8619,699.598558630002,596.9295955987502
2018-01-17 06:00:00 UTC,227.9407,2792.58196458,1595.98936058,976.20798013,1539.38671109998,744.008457109,154.45,95.7980999999998,868.705109180003,750.41679241581
2018-01-17 07:00:00 UTC,244.1473,2849.12689572003,2173.28531815006,1073.84809391,856.796736859986,653.278931529901,158.99,241.5058,565.466599540001,501.0586637203
2018-01-17 08:00:00 UTC,142.8065,5531.84946028014,2060.17475702005,1325.7816209,1238.00075701997,479.048247284401,264.989999999999,529.025800000002,1255.35103729,660.3516144700001
2018-01-17 09:00:00 UTC,232.3475,4280.78487020999,2010.19193255003,1779.4087147,1531.48875072997,748.483687599899,200.23,359.0623,1060.37401816,887.1032435229001
2018-01-17 10:00:00 UTC,187.2124,7594.65853264034,2419.38696490012,2577.08886690998,2203.70697953994,671.0777759001,362.089999999995,367.2564,2114.87237585998,1262.300968286001
2018-01-17 11:00:00 UTC,200.6244,8612.93112475031,2815.14301884015,2911.47275262,2494.26398457992,1156.5903404162,349.329999999996,573.446000000002,2231.74010283999,1356.9350139999995
2018-01-17 12:00:00 UTC,226.6576,4773.42210369014,2175.96174651003,1903.59721216,1910.51945258997,683.627720990598,316.989999999998,305.7759,1161.43809022,939.159926974001
2018-01-17 13:00:00 UTC,249.9344,3418.96758378002,2121.28515861002,1935.46274043999,1935.34351108997,554.741022452101,273.519999999999,246.6563,950.458836090003,834.4895098520201
2018-01-17 14:00:00 UTC,156.3858,8421.83395176032,2599.67992454009,5723.52099703014,8431.90608539026,2333.2107101013,626.619999999982,594.001999999999,2576.17591069999,1925.0180918608
2018-01-17 15:00:00 UTC,237.5252,10794.1226297306,2427.14660087011,4754.31649061006,8254.81121378028,2042.41023806109,571.209999999983,730.902900000001,3105.85441613999,2027.8103600960999
2018-01-17 16:00:00 UTC,242.4297,7119.43036364029,2382.76699716006,2925.85099573999,6363.1773116601,1845.4769148428,413.519999999989,249.2336,2021.40810349999,1584.2390085960312
2018-01-17 17:00:00 UTC,237.5877,5681.53002099033,1729.86293442001,2780.56046317,4325.25597471996,806.207633297199,389.069999999991,615.808200000002,1994.90201693999,1401.4983798299997
2018-01-17 18:00:00 UTC,252.0395,2888.45768317004,673.436118429983,2012.81000822,2810.19530708994,502.9615699218,223.619999999999,305.4376,1107.9639947,851.696220807
2018-01-17 19:00:00 UTC,241.9113,5266.41493880018,1481.03082010998,2284.61046337,3457.58450259999,701.418889778298,304.679999999994,277.2052,1496.77935273,1039.5059909425
2018-01-17 20:00:00 UTC,207.529,6710.35424967029,1269.36873509999,2933.50592802,4643.11957512004,1203.1205994933,503.489999999983,270.8774,2044.27681958999,1226.393740577
2018-01-17 21:00:00 UTC,252.3388,6278.96450248031,2059.33617849999,3186.10020184001,6693.3012306401,2027.10688104489,497.869999999981,496.1682,2293.72839776998,1466.1471908437406
2018-01-17 22:00:00 UTC,213.9857,6650.47997112035,2041.94415734001,2846.55198413,5607.80639661007,1052.1581194736,543.339999999982,312.8755,2479.20241915998,1507.6726841646014
2018-01-17 23:00:00 UTC,233.6633,5078.2978822302,1741.38760211997,1635.32634552,3198.96803609002,974.847500933396,395.879999999989,384.4748,1349.8461418,784.26285671
2018-01-18 00:00:00 UTC,245.8392,4759.16972877006,1892.51618640998,1018.40551321,1807.52463461998,696.2601978773,208.530000000001,288.2142,776.953553660002,581.0922027564
2018-01-18 01:00:00 UTC,242.5678,5129.6778789101,2142.91297158001,1537.16422297,2048.08502117998,744.526498863999,262.999999999999,368.337500000001,1112.58408641,806.8380177890001
2018-01-18 02:00:00 UTC,253.7094,5522.86401731018,2316.86766256004,1162.71006378,2004.98229821999,1238.4433506185,256.069999999999,438.410200000002,1177.98291367,942.0541362699998
2018-01-18 03:00:00 UTC,217.849,3582.88380831005,2071.35273317996,981.482951520001,1849.19431302998,916.418672663698,257.6,354.144,767.193610770003,602.2028887535101
2018-01-18 04:00:00 UTC,236.93,2842.88873120004,1978.52928651001,934.150557860002,1329.60569255999,705.3778864568,282.96,259.4615,688.222270610002,521.1498863719002
2018-01-18 05:00:00 UTC,251.9705,3875.13600295006,1797.85551088,1028.00106031,1512.78815275998,846.044884207699,292.179999999998,332.0132,715.235144430003,538.47662767328
2018-01-18 06:00:00 UTC,240.4536,2765.41210897002,1627.03680899998,804.37126478,963.940331229998,410.4242719183,336.509999999995,148.6963,295.04981398,433.66130571
2018-01-18 07:00:00 UTC,211.7333,3006.44508931997,1451.3779321,1046.16365527,1061.01076819,469.6961746819,288.439999999998,166.1192,828.953024300003,538.2273026980002
2018-01-18 08:00:00 UTC,247.2709,2766.54001903999,1674.57545908999,864.155788869998,760.25107605,510.4277474791,288.249999999996,176.5657,1197.07408042,390.3056198797
2018-01-18 09:00:00 UTC,229.5676,3333.87240826006,2023.74387523997,1287.60853939,1052.80785570999,611.4859061319,279.169999999997,145.7353,1148.4724134,720.7934912700009
2018-01-18 10:00:00 UTC,222.6731,2037.78975238998,1552.40249379997,619.828632690001,705.003287069997,375.5371130098,243.159999999999,58.9715000000001,599.529527750001,600.9666242119997
2018-01-18 11:00:00 UTC,189.8572,3713.58420327006,2165.52217469,1128.46676296,1219.85039369997,441.416847794,296.599999999997,140.1266,1017.37445628,960.9461893
2018-01-18 12:00:00 UTC,260.2457,4678.06686489014,1962.57221934997,2456.82225321,1976.51574977995,694.821453828899,323.799999999996,221.2189,1700.65754507999,1162.9222134450008
2018-01-18 13:00:00 UTC,262.7936,3665.30082880006,1714.90860139997,1205.34781949,1593.99579650998,622.196322264399,262.119999999998,83.3954999999999,915.443602780001,820.2377248643197
2018-01-18 14:00:00 UTC,196.8642,2803.38186134995,1437.33661794996,1110.8603426,1513.93151891998,453.5015304629,244.109999999999,61.8167000000001,988.00313856,737.8075226099999
2018-01-18 15:00:00 UTC,246.2942,5578.07151125012,1102.35251395997,1805.63339807,4252.36168921014,852.264324102497,262.779999999999,252.4514,1782.47980854999,943.0400141640797
2018-01-18 16:00:00 UTC,188.9759,3694.28032683001,689.312607299976,1512.54432916,2117.30057961997,799.6269833005,235.389999999999,60.0273,1768.61069912,770.2416054260196
2018-01-18 17:00:00 UTC,200.2259,2658.85829605001,598.627984089987,1560.29658672,1584.45335139998,502.2768161868,210.529999999999,155.6941,901.096722120001,676.8304656245999
2018-01-18 18:00:00 UTC,244.6459,3163.62313122007,464.825737869988,1421.90959204,1305.44526199999,570.0793545352,226.239999999999,153.9416,965.280391139997,596.5042775316999
2018-01-18 19:00:00 UTC,261.9256,2151.29476507999,338.986957219996,737.195707469995,1303.86274537999,705.685567177399,237.17,143.3514,661.32532124,453.5447236433001
2018-01-18 20:00:00 UTC,248.2958,2281.31426395999,596.774538289972,1140.65058683,1263.29907836999,593.175840436499,214.46,119.5158,886.228966889997,449.51459399000004
2018-01-18 21:00:00 UTC,217.1904,2719.50007249997,994.831111149963,1154.59943185999,1957.97480715998,1313.63709267849,283.099999999997,98.7719999999998,1054.56591749,587.2812795200008
2018-01-18 22:00:00 UTC,211.5863,4307.28604875999,1227.95174607994,1288.03802872,1655.71316544999,648.761542246199,364.809999999995,104.751199999999,1160.35850426,661.6684797100004
2018-01-18 23:00:00 UTC,195.5925,3317.22152934996,844.413824399969,1155.90041476,1058.19458994999,939.901388917199,409.759999999993,251.478899999999,1066.75190313,504.51786945628015
2018-01-19 00:00:00 UTC,208.7321,1716.89833029998,1100.23404975997,618.456082210001,980.55185966,360.7114150384,245.53,99.6978,523.75454118,280.34036666000003
2018-01-19 01:00:00 UTC,234.117,1485.16888321,993.720143989965,677.403812100002,591.917247859998,270.7912565492,235.61,116.2832,516.25687705,306.1094390700001
2018-01-19 02:00:00 UTC,224.2572,4107.00800538003,1405.3523916,857.129162639996,933.864109089996,435.6145927888,377.269999999997,196.4917,412.82190713,350.03092064999987
2018-01-19 03:00:00 UTC,212.9132,2886.24411806004,1604.44656809,481.944050029999,1043.72215974999,710.008502758298,331.839999999997,166.8218,770.06454633,437.45862208038017
2018-01-19 04:00:00 UTC,235.8797,1839.62620659998,1115.92426511997,651.89910713,939.396039819992,508.4016160086,218.43,191.6671,394.071602640001,231.2046354
2018-01-19 05:00:00 UTC,229.0345,1745.71878234998,1279.73740465998,552.084495979998,762.438662539996,432.6191202529,280.299999999999,149.2605,321.16520352,353.73462314915
2018-01-19 06:00:00 UTC,249.1103,1617.62253710999,956.217973439971,527.881520470004,646.25687494,295.7855896499,201.59,212.3833,453.82789404,322.84830094
2018-01-19 07:00:00 UTC,236.0831,1671.52869092998,670.233774449982,623.302177499999,439.49240765,311.8367431243,198.9,72.7766,436.641234440001,260.3971345
2018-01-19 08:00:00 UTC,237.4838,5920.0726511802,2154.00819174002,1413.25112634,1525.85883341,733.100071458998,403.069999999994,347.705500000001,1156.51296896999,583.3786480228501
2018-01-19 09:00:00 UTC,238.8748,1456.22768952998,1109.34106567996,521.37828439,444.297459019999,461.2543815153,274.479999999998,334.8042,730.913587440001,408.43972383999994
2018-01-19 10:00:00 UTC,225.3288,1504.49130445999,975.312264319963,648.623916290002,579.285674800003,312.2418774462,212.379999999999,178.5249,741.246866900002,380.9295979088399
2018-01-19 11:00:00 UTC,229.4975,1049.93629526,586.762347279985,417.523691140001,447.48966914,208.5597968536,254.809999999998,110.5401,533.11503445,358.73043750000005
2018-01-19 12:00:00 UTC,205.6989,1820.72551163998,1279.82674460996,749.118303200001,945.783745729999,335.264561484,347.189999999997,147.3677,966.785506869996,443.60186009
2018-01-19 13:00:00 UTC,224.1423,2448.28700021999,942.716141899956,768.60370049,813.909688749998,448.031059981,223.78,464.453099999999,752.729490460002,432.5663983647101
2018-01-19 14:00:00 UTC,247.5616,1783.95920069998,836.434434399971,995.496902550001,883.598666059997,389.9753512783,233.529999999999,346.587800000001,772.1336169,562.2893108500001
2018-01-19 15:00:00 UTC,217.4929,1398.19418870999,828.336324299946,595.48960159,813.560239669999,335.3121067411,324.989999999998,108.9158,757.84728903,349.9252991421299
2018-01-19 16:00:00 UTC,214.1428,1172.04477443999,708.063874789967,508.90719727,616.675537379999,417.3879981536,228.889999999999,122.0193,682.305367000001,382.68999162
2018-01-19 17:00:00 UTC,224.0786,3095.81670166997,847.846140239961,1301.39218106,1115.50105382,471.8251500375,338.599999999997,489.541400000001,794.97577971,488.13297223094
2018-01-19 18:00:00 UTC,198.0,2588.21580934998,795.498745139952,1405.1643553,1536.82975530999,822.558631192101,400.679999999995,482.259500000001,882.312656939997,528.78307825813
2018-01-19 19:00:00 UTC,179.8686,1650.49011052999,450.429215169983,581.307446209999,732.03617995,156.7629350878,299.199999999999,377.7428,644.762624420001,369.6256258495
2018-01-19 20:00:00 UTC,206.4247,1962.32333844998,421.69441987999,465.44670226,641.97189293,258.3559303915,257.359999999999,365.358400000001,634.27800539,330.77588476999995
2018-01-19 21:00:00 UTC,254.0682,1141.27376961999,364.888436469987,494.79094165,767.827200659998,316.0968827194,245.21,190.6354,507.705094060001,305.625514715
2018-01-19 22:00:00 UTC,213.4363,834.603923149996,372.817853219986,298.26887086,508.495942329999,96.0464899237,215.85,27.6165,387.91361638,350.97914345000004
2018-01-19 23:00:00 UTC,221.3833,1264.70189263998,459.151478749984,529.50364786,491.44282213,457.3130081408,200.729999999999,68.3422,646.844807540001,329.19820027161995
2018-01-20 00:00:00 UTC,244.5389,1263.03965336998,482.12397061998,267.30127603,639.728364639997,206.1849843652,252.709999999999,71.661,534.893711470002,227.59960837000003
2018-01-20 01:00:00 UTC,240.4863,1439.77400755999,483.62797141998,525.339812719999,733.672628560002,164.8482611115,199.17,199.3797,505.843913310001,249.89798886999998
2018-01-20 02:00:00 UTC,242.3709,988.183024589994,435.373448239973,327.539589569999,538.220069699997,416.1296310737,192.659999999999,200.7598,262.22299823,222.45326649499995
2018-01-20 03:00:00 UTC,213.0604,1699.68707093998,411.013920689968,289.5377358,849.612842319998,553.4658196334,248.459999999999,80.0911999999999,319.072271460001,235.94275456000017
2018-01-20 04:00:00 UTC,231.0445,4019.79316877999,1010.07648864996,1070.30201506,2383.82752011999,874.258117164301,295.139999999996,237.076,994.79036074,520.0209188900001
2018-01-20 05:00:00 UTC,239.7665,5386.95504504009,2374.16856740005,1714.86504619997,3431.07973687,879.566687982801,344.229999999997,303.8245,1079.7378785,957.1151528099998
2018-01-20 06:00:00 UTC,244.7581,3492.51192572997,1132.97277820997,703.83849606,1683.05299878998,329.048282622801,247.759999999999,267.2091,711.900311510003,422.19622466000004
2018-01-20 07:00:00 UTC,222.0146,1578.36101070998,1355.18119285001,512.056872650004,955.517371770002,146.9874012796,168.889999999999,264.7965,641.214320370001,369.15271776000014
2018-01-20 08:00:00 UTC,192.3341,2151.98199848998,1891.74431058997,631.887860530003,765.012793540003,216.4451217296,178.02,226.331,690.724404490001,436.78319527413004
2018-01-20 09:00:00 UTC,196.5322,1841.55635851997,1640.736868,547.245147679999,573.653028359999,145.4800379788,230.39,120.8126,531.383275970001,442.5605974399999
2018-01-20 10:00:00 UTC,227.7406,1419.49925563999,1031.15399009996,342.90623559,428.541716719999,78.6725740487,208.93,113.3677,510.3536228,307.05183402859984
2018-01-20 11:00:00 UTC,205.2474,1680.03765114999,732.348850039971,384.59657115,444.549267080001,49.7576416418,233.94,65.6671,521.953644640001,412.66084739240995
2018-01-20 12:00:00 UTC,250.5195,1205.85115888,985.103958069966,424.910470710002,536.76420496,119.57235264,211.399999999999,102.8193,551.259161490002,461.66893434292007
2018-01-20 13:00:00 UTC,221.5241,1443.94851519999,823.693381929964,508.829324589999,532.308187079998,132.0345119116,237.190000000001,99.6585999999998,620.404454330002,297.48467056216
2018-01-20 14:00:00 UTC,265.8194,1585.01878095999,765.333980269948,378.22265156,608.777887139998,163.5309925015,276.209999999999,122.8028,658.458341520001,269.9222149589201
2018-01-20 15:00:00 UTC,246.6241,1163.94187236999,573.022480699971,307.669316069999,503.396631879998,267.5366879131,206.939999999999,77.5972,473.273508840001,272.14410704000016
2018-01-20 16:00:00 UTC,242.5097,2932.59143199999,985.047644909949,578.72802558,1083.89253528999,289.998506104,178.670000000001,168.6865,835.849645559998,420.82626592369996
2018-01-20 17:00:00 UTC,215.5539,2706.64436328002,928.979471209961,653.67065731,1190.45113417999,287.5202289061,250.76,150.7761,905.993173600001,399.8422624134697
2018-01-20 18:00:00 UTC,216.1765,2532.48633486002,697.180508099978,554.314097119998,1068.26501448,268.9765126141,264.599999999999,123.5833,817.450909910001,430.88094147320015
2018-01-20 19:00:00 UTC,257.5376,1712.01734325998,256.370756269994,467.19536726,1084.88092548999,647.718069420099,214.020000000001,70.9899,675.692311610002,321.47028065545993
2018-01-20 20:00:00 UTC,231.3778,966.815567209998,287.797069479989,281.72796604,706.007581039998,114.5626009016,256.149999999999,66.9513,574.380400880002,294.13336419678006
2018-01-20 21:00:00 UTC,227.8649,819.66702919,390.296647789992,254.5819524,496.443965649999,160.6794503631,187.94,35.6219,377.60947641,244.19114092200002
2018-01-20 22:00:00 UTC,235.3314,1066.28047201,878.598478729981,413.55237551,514.74265434,123.7716120349,189.71,124.7709,577.425852200001,317.47269683597005
2018-01-20 23:00:00 UTC,201.6795,901.524640659998,724.661456889983,464.74769519,515.489977519998,226.0709954666,228.41,185.6494,431.469202670001,244.10289161000009
2018-01-21 00:00:00 UTC,189.7235,2669.28578361998,800.705624699974,545.583712549999,1367.33538072999,283.1841449592,292.199999999998,153.4153,756.829413240001,312.2556308507199
2018-01-21 01:00:00 UTC,147.2985,1448.00021687999,905.670022389954,286.849578020001,755.913655559994,41.4540153041,238.16,218.6836,383.6012907,177.06614144899999
2018-01-21 02:00:00 UTC,190.9108,1019.54677858,491.469921869976,304.74297752,502.151460849998,,245.829999999999,223.1393,332.86179017,154.32744966500002
2018-01-21 03:00:00 UTC,191.795,1330.78915190999,555.389674509976,513.243140239999,543.251408209998,,248.109999999999,132.449,194.51108892,169.71360111
2018-01-21 04:00:00 UTC,199.8095,3377.86460057008,716.620807919972,383.08821131,847.376346539994,123.625903514,204.33,111.7491,336.23534094,233.9176582809999
2018-01-21 05:00:00 UTC,186.5064,3188.59687321004,1285.07937665998,679.83365012,1091.94091454999,361.8495660861,333.449999999998,160.1521,377.464404250001,372.0880763540803
2018-01-21 06:00:00 UTC,177.985,2058.55851757997,811.810639739973,484.35220292,940.109853249993,299.9876248723,251.869999999999,162.9768,419.595493789999,324.2464935775199
2018-01-21 07:00:00 UTC,129.4565,3806.85127990004,945.675738809957,920.708740310001,1252.56835933999,337.654640519199,304.539999999998,254.3481,978.527697669995,567.3533380644002
2018-01-21 08:00:00 UTC,108.3756,2372.05297556,781.273772249974,559.262301170001,611.898318899997,236.7750656964,284.71,112.081,810.154595259996,331.5631545399999
2018-01-21 09:00:00 UTC,100.5202,2358.97103232999,908.397733819955,873.99464743,654.649340089995,300.2804304731,273.63,212.3084,924.186855569997,367.67457542112993
2018-01-21 10:00:00 UTC,134.6035,1210.21838804999,570.684330729986,471.5780542,414.10602107,114.167249768,184.65,195.4637,510.346268150001,354.6634319399999
2018-01-21 11:00:00 UTC,170.4752,1264.52438093999,956.618817319958,700.339434330001,426.88387633,283.2420456333,224.69,124.5502,564.205840140001,324.37781610999986
2018-01-21 12:00:00 UTC,189.0879,1656.58357769999,744.463228999968,423.40129151,367.65928321,130.8019740327,298.729999999998,180.5231,718.93109496,505.2494010399999
2018-01-21 13:00:00 UTC,173.8837,1064.13544386999,738.89858328997,386.908085340001,459.061455469998,127.0918595253,211.56,89.0444,589.137435010001,271.2280073800001
2018-01-21 14:00:00 UTC,125.1135,2259.13011357998,770.35781815997,653.13781461,806.278493529995,410.7639292947,364.029999999997,236.7313,736.06820404,364.16251666999995
2018-01-21 15:00:00 UTC,155.2682,2808.52830374001,811.924246739962,584.823182150001,881.477148599994,211.9565033047,282.390000000001,105.7618,861.278649979999,430.86453257523
2018-01-21 16:00:00 UTC,183.0064,4570.24334575011,1180.38688908995,1304.18819708,1947.46024556998,693.1347101143,348.209999999995,239.6407,2076.73182293999,742.45595017512
2018-01-21 17:00:00 UTC,205.8661,3251.29545299005,570.09447442999,842.760999489998,1180.18412684999,238.900868342101,287.749999999998,170.3771,980.10487834,354.90452878999986
2018-01-21 18:00:00 UTC,234.4571,1213.63085430999,357.226709919996,721.85256268,763.189290029998,163.4219799967,167.27,102.1877,742.272199260002,264.246695011
2018-01-21 19:00:00 UTC,249.2254,1582.07522475999,365.590183799996,486.259166899999,790.216612889994,196.6774466442,252.709999999999,99.3398,766.716954679999,293.75547772900006
2018-01-21 20:00:00 UTC,215.4576,3111.67139754998,656.052655449986,798.209634649999,1169.84577546999,320.4128527738,320.299999999998,214.3636,967.875830879996,387.2899754575
2018-01-21 21:00:00 UTC,248.8585,2365.20671093999,708.026429509978,535.26268074,839.833426539994,388.012853726999,267.629999999999,60.8244,799.10803149,279.24120657028004
2018-01-21 22:00:00 UTC,250.1844,1257.53487242999,550.604156379985,387.071250479999,730.598119239998,333.7558886206,197.78,49.9711,676.410751150001,277.64744982431995
2018-01-21 23:00:00 UTC,264.1051,1535.01947189999,596.900259609985,350.87291065,716.961624999996,342.0648984406,222.82,30.9124,471.2772648,226.41937769209002
2018-01-22 00:00:00 UTC,241.8618,1574.03478434999,1106.13262458997,471.879460459999,854.069361139991,210.7340171019,230.35,65.219,506.655026160002,257.43284889512
2018-01-22 01:00:00 UTC,235.2787,1065.03311781,1301.99576227999,285.4334364,748.756985449993,190.2934835787,217.32,134.1371,290.525862040001,193.65366651
2018-01-22 02:00:00 UTC,197.4989,2591.55723782998,2078.12186861001,408.985501379999,832.050972819995,297.3244203792,264.569999999999,163.3638,291.5463387,239.13691543
2018-01-22 03:00:00 UTC,273.9395,1128.97079734,635.135666769977,202.98698399,311.119879369999,327.4692080274,170.98,40.0339,218.13878937,151.30924026
2018-01-22 04:00:00 UTC,243.6198,1757.41011148999,1374.72910641,393.260441250001,814.307786109996,299.6356826526,194.53,230.2982,313.0912847,299.0944512299999
2018-01-22 05:00:00 UTC,260.664,1358.52923258999,809.378061379977,356.46517101,466.907772129997,187.3831398724,242.25,143.0361,221.68951426,213.30874451000003
2018-01-22 06:00:00 UTC,245.9414,1277.85686825999,634.007879509978,281.06102272,320.750122239999,110.6835771964,225.959999999999,126.4946,207.82045126,162.30929834999998
2018-01-22 07:00:00 UTC,242.1989,2454.10168810998,596.444590709989,455.361331980001,316.67938119,282.5684546538,190.73,232.9079,519.107203630002,273.35664588662013
2018-01-22 08:00:00 UTC,245.6084,2131.42212435999,947.49870061997,815.69976574,461.762107549999,319.4306122846,220.42,136.2097,615.151041850004,264.2750126600001
2018-01-22 09:00:00 UTC,236.511,1048.46574057,716.061292109977,1069.0810309,341.782827470001,248.9838616071,179.03,163.4684,474.300228680001,248.4949600032
2018-01-22 10:00:00 UTC,214.8442,882.27548221,494.921671939983,459.83366939,344.902858090001,222.6630935314,197.66,165.5996,447.49172909,219.98238176767
